index	gen	fam	infam	sir	dam	sex	F1	F2	C1	R1	R2	BW16	BMW	PH0	BW16_TBV	BMW_TBV	PH0_TBV	BW16_TGV	BMW_TGV	PH0_TGV	BW16_A_eff	BW16_F1_eff	BW16_F2_eff	BW16_C1_eff	BW16_R1_eff	BW16_R2_eff	BW16_E_eff	BMW_A_eff	BMW_F1_eff	BMW_F2_eff	BMW_C1_eff	BMW_R1_eff	BMW_R2_eff	BMW_E_eff	PH0_A_eff	PH0_F1_eff	PH0_F2_eff	PH0_C1_eff	PH0_R1_eff	PH0_R2_eff	PH0_E_eff
106	1	106	106	0	0	1	L2	H2	15	K2	M2	1553.01436114367	169.71077007025	5.29763878522386	81.5272199562963	-9.93065408052362	0.139637487727946	81.5272199562963	-9.93065408052362	0.139637487727946	81.5272199562963	-306	-57	7.5	-53.6243351458837	-5.00964313509081	-46.3788805316542	-9.93065408052362	-28	-12	15	-14.2985517796717	19.5796435901067	-75.6396676596617	0.139637487727946	0.03	0.1	-1.5	-0.118341573148335	0.12174380359945	-0.175400932955205
107	1	107	107	0	0	1	L2	H1	16	K2	M2	1326.8744360457	249.672487933166	5.17150847185873	-78.6811989606532	9.01740439606572	0.0555638064211074	-78.6811989606532	9.01740439606572	0.0555638064211074	-78.6811989606532	-306	102	8	-53.6243351458837	-5.00964313509081	-271.810386712675	9.01740439606572	-28	12	16	-14.2985517796717	19.5796435901067	-39.6260082733351	0.0555638064211074	0.03	-0.11	-1.6	-0.118341573148335	0.12174380359945	0.0925424349865081
108	1	108	108	0	0	1	L2	H1	16	K2	M3	1762.76609588862	243.785975954576	4.39731584777057	80.4194797759266	4.428043709888	-0.166402606421178	80.4194797759266	4.428043709888	-0.166402606421178	80.4194797759266	-306	102	8	-53.6243351458837	76.0130490218281	-76.0420977632486	4.428043709888	-28	12	16	-14.2985517796717	-10.9920393771555	-10.3514765984848	-0.166402606421178	0.03	-0.11	-1.6	-0.118341573148335	-0.170568005975714	-0.167371966684206
109	1	109	109	0	0	1	L1	H2	15	K1	M3	2592.60768907392	293.41121701298	5.34215450575713	102.888485371042	-17.8098730677319	-0.0720248055683625	102.888485371042	-17.8098730677319	-0.0720248055683625	102.888485371042	351	-57	7.5	52.3526117827402	76.0130490218281	127.853542898312	-17.8098730677319	28	-12	15	13.9594556900352	-10.9920393771555	2.25367376783212	-0.0720248055683625	-0.06	0.1	-1.5	0.11553505362703	-0.170568005975714	0.229212263674181
110	1	110	110	0	0	1	L2	H1	16	K1	M2	1722.83523793095	334.573488349639	5.34263505411724	30.3260931677909	47.1121394826615	-0.0541262576154412	30.3260931677909	47.1121394826615	-0.0541262576154412	30.3260931677909	-306	102	8	52.3526117827402	-5.00964313509081	-90.8338238844907	47.1121394826615	-28	12	16	13.9594556900352	19.5796435901067	-21.0777504131645	-0.0541262576154412	0.03	-0.11	-1.6	0.11553505362703	0.12174380359945	0.139482454506198
111	1	111	111	0	0	1	L2	H1	15	K2	M2	1563.94080087268	265.300045610626	5.18314283119667	-124.275146513802	-26.4247707948214	-0.137766134950603	-124.275146513802	-26.4247707948214	-0.137766134950603	-124.275146513802	-306	102	7.5	-53.6243351458837	-5.00964313509081	11.3499256674544	-26.4247707948214	-28	12	15	-14.2985517796717	19.5796435901067	12.4437245950127	-0.137766134950603	0.03	-0.11	-1.5	-0.118341573148335	0.12174380359945	0.197506735696153
112	1	112	112	0	0	1	L2	H2	16	K1	M2	2046.03076199674	335.65990526396	5.31188808796998	150.454453601511	34.8846189613991	-0.0747797214576231	150.454453601511	34.8846189613991	-0.0747797214576231	150.454453601511	-306	-57	8	52.3526117827402	-5.00964313509081	271.233339747579	34.8846189613991	-28	-12	16	13.9594556900352	19.5796435901067	16.2361870224193	-0.0747797214576231	0.03	0.1	-1.6	0.11553505362703	0.12174380359945	-0.0806110477988735
113	1	113	113	0	0	1	L1	H1	15	K1	M3	2524.56667671232	372.305249642462	4.94261158706014	-73.0525183139454	23.6190045639362	-0.00201428887743946	-73.0525183139454	23.6190045639362	-0.00201428887743946	-73.0525183139454	351	102	7.5	52.3526117827402	76.0130490218281	76.7535342216947	23.6190045639362	28	12	15	13.9594556900352	-10.9920393771555	15.718828765646	-0.00201428887743946	-0.06	-0.11	-1.5	0.11553505362703	-0.170568005975714	-0.0303411717137347
114	1	114	114	0	0	1	L2	H2	17	K1	M3	1934.93820074864	327.213643859456	5.30464697246326	130.083838501204	33.9439596882796	0.165971722246755	130.083838501204	33.9439596882796	0.165971722246755	130.083838501204	-306	-57	8.5	52.3526117827402	76.0130490218281	98.988701442866	33.9439596882796	-28	-12	17	13.9594556900352	-10.9920393771555	38.302267858297	0.165971722246755	0.03	0.1	-1.7	0.11553505362703	-0.170568005975714	0.0637082025651916
115	1	115	115	0	0	1	L2	H2	15	K2	M2	1478.29543023148	231.563625952131	5.24200216740724	-103.734399282507	-11.1365842379373	-0.171330584987693	-103.734399282507	-11.1365842379373	-0.171330584987693	-103.734399282507	-306	-57	7.5	-53.6243351458837	-5.00964313509081	64.163807794958	-11.1365842379373	-28	-12	15	-14.2985517796717	19.5796435901067	-12.580881620367	-0.171330584987693	0.03	0.1	-1.5	-0.118341573148335	0.12174380359945	0.0799305219438169
116	1	116	116	0	0	1	L2	H1	16	K1	M1	1701.79757287403	311.842465042314	5.24736527277255	-24.8273660411583	18.5756519780905	0.0137197039932669	-24.8273660411583	18.5756519780905	0.0137197039932669	-24.8273660411583	-306	102	8	52.3526117827402	-55.2458865873073	-6.48178628024735	18.5756519780905	-28	12	16	13.9594556900352	-9.53409426206906	13.8414516362577	0.0137197039932669	0.03	-0.11	-1.6	0.11553505362703	0.0212726654944161	0.0768378496578368
117	1	117	117	0	0	1	L1	H1	16	K2	M1	2104.99467000491	287.099611748758	4.71863196064258	39.3959818318739	1.8493221292608	-0.0373219735803397	39.3959818318739	1.8493221292608	-0.0373219735803397	39.3959818318739	351	102	8	-53.6243351458837	-55.2458865873073	-218.531090093773	1.8493221292608	28	12	16	-14.2985517796717	-9.53409426206906	-21.9170643387624	-0.0373219735803397	-0.06	-0.11	-1.6	-0.118341573148335	0.0212726654944161	-0.076977158123163
118	1	118	118	0	0	1	L2	H1	15	K2	M2	1618.69289114682	291.578237407411	5.58173253788223	29.5847756951955	-6.649671038522	0.0494021471277847	29.5847756951955	-6.649671038522	0.0494021471277847	29.5847756951955	-306	102	7.5	-53.6243351458837	-5.00964313509081	-87.7579062674058	-6.649671038522	-28	12	15	-14.2985517796717	19.5796435901067	18.946816635498	0.0494021471277847	0.03	-0.11	-1.5	-0.118341573148335	0.12174380359945	0.408928160303326
119	1	119	119	0	0	1	L2	H1	17	K1	M1	1669.01747985934	293.668629798035	5.01171630747355	97.1275322444925	31.5704367458533	0.000698207325760911	97.1275322444925	31.5704367458533	0.000698207325760911	97.1275322444925	-306	102	8.5	52.3526117827402	-55.2458865873073	-161.71677758059	31.5704367458533	-28	12	17	13.9594556900352	-9.53409426206906	-18.3271683757839	0.000698207325760911	0.03	-0.11	-1.7	0.11553505362703	0.0212726654944161	-0.0457896189736558
120	1	120	120	0	0	1	L1	H2	16	K1	M2	2414.23072341185	354.182713469798	5.05379911339106	127.433777865499	-6.99609051006172	-0.193553535560957	127.433777865499	-6.99609051006172	-0.193553535560957	127.433777865499	351	-57	8	52.3526117827402	-5.00964313509081	5.4539768987052	-6.99609051006172	28	-12	16	13.9594556900352	19.5796435901067	20.6397046997182	-0.193553535560957	-0.06	0.1	-1.6	0.11553505362703	0.12174380359945	-0.129926208274463
121	1	121	121	0	0	1	L1	H2	17	K2	M2	2209.75003650808	258.736771699322	4.63357970986113	23.4023914594632	-22.5343213977368	0.0441180643089418	23.4023914594632	-22.5343213977368	0.0441180643089418	23.4023914594632	351	-57	8.5	-53.6243351458837	-5.00964313509081	10.481623329593	-22.5343213977368	28	-12	17	-14.2985517796717	19.5796435901067	-32.0099987133767	0.0441180643089418	-0.06	0.1	-1.7	-0.118341573148335	0.12174380359945	-0.453940584898923
122	1	122	122	0	0	1	L1	H1	17	K1	M1	2238.24958053006	321.027374583745	4.72730788288417	-48.6768911345722	-22.7689610564277	-0.132349233837703	-48.6768911345722	-22.7689610564277	-0.132349233837703	-48.6768911345722	351	102	8.5	52.3526117827402	-55.2458865873073	-103.680253530803	-22.7689610564277	28	12	17	13.9594556900352	-9.53409426206906	7.37097421220645	-0.132349233837703	-0.06	-0.11	-1.7	0.11553505362703	0.0212726654944161	-0.107150602399575
123	1	123	123	0	0	1	L2	H2	15	K2	M1	1465.89723268035	189.906587095013	5.11441391480618	51.0703668533809	8.83242279517809	-0.131501497139987	51.0703668533809	8.83242279517809	-0.131501497139987	51.0703668533809	-306	-57	7.5	-53.6243351458837	-55.2458865873073	-52.8029124398389	8.83242279517809	-28	-12	15	-14.2985517796717	-9.53409426206906	-45.0931896584246	-0.131501497139987	0.03	0.1	-1.5	-0.118341573148335	0.0212726654944161	0.0129843196000854
124	1	124	124	0	0	1	L1	H2	17	K2	M3	2167.88083270438	306.770894102743	4.88369153960698	8.19876178287758	26.0245177092407	0.013000978044269	8.19876178287758	26.0245177092407	0.013000978044269	8.19876178287758	351	-57	8.5	-53.6243351458837	76.0130490218281	-97.2066429544427	26.0245177092407	28	-12	17	-14.2985517796717	-10.9920393771555	-1.96303244967007	0.013000978044269	-0.06	0.1	-1.7	-0.118341573148335	-0.170568005975714	0.119600140686756
125	1	125	125	0	0	1	L2	H2	15	K2	M1	1537.20570523056	203.172178947439	4.91287077370565	122.406956220202	15.265462761405	0.0246015189083601	122.406956220202	15.265462761405	0.0246015189083601	122.406956220202	-306	-57	7.5	-53.6243351458837	-55.2458865873073	-52.8310292564468	15.265462761405	-28	-12	15	-14.2985517796717	-9.53409426206906	-38.2606377722255	0.0246015189083601	0.03	0.1	-1.5	-0.118341573148335	0.0212726654944161	-0.344661837548788
126	1	126	126	0	0	1	L1	H1	16	K1	M1	2462.64812517407	284.137164843836	4.76831532174864	122.853966256475	7.8489352194377	-0.698104066207132	122.853966256475	7.8489352194377	-0.698104066207132	122.853966256475	351	102	8	52.3526117827402	-55.2458865873073	-50.31256627784	7.8489352194377	28	12	16	13.9594556900352	-9.53409426206906	-59.1371318035674	-0.698104066207132	-0.06	-0.11	-1.6	0.11553505362703	0.0212726654944161	0.399611668834331
127	1	127	127	0	0	1	L2	H2	16	K1	M2	1623.84572235885	282.660172076252	5.65567275947955	26.5156196409395	3.51521648761285	0.131700733426941	26.5156196409395	3.51521648761285	0.131700733426941	26.5156196409395	-306	-57	8	52.3526117827402	-5.00964313509081	-27.0128659297429	3.51521648761285	-28	-12	16	13.9594556900352	19.5796435901067	-5.39414369150325	0.131700733426941	0.03	0.1	-1.6	0.11553505362703	0.12174380359945	0.0566931688261277
128	1	128	128	0	0	1	L1	H2	17	K1	M3	2549.43967440418	319.776501333407	5.27979877636023	90.3848179124256	34.4839391867423	0.145333927714671	90.3848179124256	34.4839391867423	0.145333927714671	90.3848179124256	351	-57	8.5	52.3526117827402	76.0130490218281	96.1891956871837	34.4839391867423	28	-12	17	13.9594556900352	-10.9920393771555	-25.6748541662146	0.145333927714671	-0.06	0.1	-1.7	0.11553505362703	-0.170568005975714	0.149497800994241
129	1	129	129	0	0	1	L2	H1	17	K1	M1	2091.68546703242	343.249683461668	5.04488075316962	238.635182730538	52.7769330084889	-0.0967935558239655	238.635182730538	52.7769330084889	-0.0967935558239655	238.635182730538	-306	102	8.5	52.3526117827402	-55.2458865873073	119.443559106444	52.7769330084889	-28	12	17	13.9594556900352	-9.53409426206906	10.0473890252126	-0.0967935558239655	0.03	-0.11	-1.7	0.11553505362703	0.0212726654944161	0.0848665898721422
130	1	130	130	0	0	1	L2	H1	17	K1	M3	1855.74876625073	278.330357841772	5.21855136356556	-22.9581857116991	-42.527217388447	-0.151667668029745	-22.9581857116991	-42.527217388447	-0.151667668029745	-22.9581857116991	-306	102	8.5	52.3526117827402	76.0130490218281	13.8412911578594	-42.527217388447	-28	12	17	13.9594556900352	-10.9920393771555	41.8901589173394	-0.151667668029745	0.03	-0.11	-1.7	0.11553505362703	-0.170568005975714	0.505251983943989
131	1	131	131	0	0	1	L2	H1	15	K1	M3	1820.56690589561	245.720801278056	5.16758200111295	6.50943819033208	-38.1227418324265	-0.210179003729195	6.50943819033208	-38.1227418324265	-0.210179003729195	6.50943819033208	-306	102	7.5	52.3526117827402	76.0130490218281	-49.8081930992903	-38.1227418324265	-28	12	15	13.9594556900352	-10.9920393771555	6.87612679760303	-0.210179003729195	0.03	-0.11	-1.5	0.11553505362703	-0.170568005975714	0.312793957190829
132	1	132	132	0	0	1	L2	H1	15	K1	M2	1935.53318971313	344.25884767458	4.98846131843152	-25.3620263056182	22.636566723368	-0.137346503343726	-25.3620263056182	22.636566723368	-0.137346503343726	-25.3620263056182	-306	102	7.5	52.3526117827402	-5.00964313509081	178.052247371103	22.636566723368	-28	12	15	13.9594556900352	19.5796435901067	14.0831816710696	-0.137346503343726	0.03	-0.11	-1.5	0.11553505362703	0.12174380359945	-0.231471035451232
133	1	133	133	0	0	1	L2	H2	15	K1	M2	1676.72089301334	281.601876682112	5.42206583878624	43.7498826001611	-6.29561391068274	-0.128661083641447	43.7498826001611	-6.29561391068274	-0.128661083641447	43.7498826001611	-306	-57	7.5	52.3526117827402	-5.00964313509081	9.12804176552486	-6.29561391068274	-28	-12	15	13.9594556900352	19.5796435901067	4.35839131265311	-0.128661083641447	0.03	0.1	-1.5	0.11553505362703	0.12174380359945	-0.0165519347987949
134	1	134	134	0	0	1	L1	H1	15	K2	M2	2414.29937844335	265.62100526742	4.68592354569043	0.315668499519966	-32.3823360782095	-0.056653101237987	0.315668499519966	-32.3823360782095	-0.056653101237987	0.315668499519966	351	102	7.5	-53.6243351458837	-5.00964313509081	80.1176882248055	-32.3823360782095	28	12	15	-14.2985517796717	19.5796435901067	-37.2777504648054	-0.056653101237987	-0.06	-0.11	-1.5	-0.118341573148335	0.12174380359945	-0.290825583522693
135	1	135	135	0	0	1	L1	H1	15	K1	M3	2461.41441263	329.009499285219	4.78866963276251	-59.7970023031077	-21.6124011597569	-0.296905620895577	-59.7970023031077	-21.6124011597569	-0.296905620895577	-59.7970023031077	351	102	7.5	52.3526117827402	76.0130490218281	0.345754128542196	-21.6124011597569	28	12	15	13.9594556900352	-10.9920393771555	17.6544841320958	-0.296905620895577	-0.06	-0.11	-1.5	0.11553505362703	-0.170568005975714	0.11060820600677
136	1	136	136	0	0	1	L2	H1	16	K2	M3	1665.47908362616	262.588543653019	4.70659725637962	-91.029543019773	4.72665645210395	-0.0810865687335131	-91.029543019773	4.72665645210395	-0.0810865687335131	-91.029543019773	-306	102	8	-53.6243351458837	76.0130490218281	-1.88008723001415	4.72665645210395	-28	12	16	-14.2985517796717	-10.9920393771555	8.1524783577419	-0.0810865687335131	0.03	-0.11	-1.6	-0.118341573148335	-0.170568005975714	0.0565934042371853
137	1	137	137	0	0	1	L2	H1	15	K1	M1	1728.37589699891	276.49842804086	5.40472512103813	59.9127676130258	12.6097019123234	-0.0438411408124888	59.9127676130258	12.6097019123234	-0.0438411408124888	59.9127676130258	-306	102	7.5	52.3526117827402	-55.2458865873073	-64.1435958095528	12.6097019123234	-28	12	15	13.9594556900352	-9.53409426206906	-14.5366352994293	-0.0438411408124888	0.03	-0.11	-1.5	0.11553505362703	0.0212726654944161	0.191758542729169
138	1	138	138	0	0	1	L2	H2	16	K1	M3	1694.10473983909	247.828278664634	5.37004877380892	-68.9768357361827	-28.2995596371596	-0.168238803388023	-68.9768357361827	-28.2995596371596	-0.168238803388023	-68.9768357361827	-306	-57	8	52.3526117827402	76.0130490218281	57.7159147706997	-28.2995596371596	-28	-12	16	13.9594556900352	-10.9920393771555	22.1604219889138	-0.168238803388023	0.03	0.1	-1.6	0.11553505362703	-0.170568005975714	0.363320529545622
139	1	139	139	0	0	1	L1	H2	16	K1	M2	2510.92301165535	311.596086269952	4.67586475934953	-7.31780744741272	-27.4743071327804	-0.380682306715849	-7.31780744741272	-27.4743071327804	-0.380682306715849	-7.31780744741272	351	-57	8	52.3526117827402	-5.00964313509081	236.89785045511	-27.4743071327804	28	-12	16	13.9594556900352	19.5796435901067	-1.46870587740912	-0.380682306715849	-0.06	0.1	-1.6	0.11553505362703	0.12174380359945	-0.320731791161099
140	1	140	140	0	0	1	L2	H1	16	K1	M2	2164.91256385995	334.313759668929	4.84431649892939	99.6426182822192	30.4942883528127	-0.0831500852702755	99.6426182822192	30.4942883528127	-0.0831500852702755	99.6426182822192	-306	102	8	52.3526117827402	-5.00964313509081	281.926976930084	30.4942883528127	-28	12	16	13.9594556900352	19.5796435901067	-4.71962796402512	-0.0831500852702755	0.03	-0.11	-1.6	0.11553505362703	0.12174380359945	-0.329812273026818
141	1	141	141	0	0	1	L2	H2	15	K1	M1	1667.46816497496	228.013824915344	5.71466128409414	-109.799163433704	3.39202168407811	0.222815262460138	-109.799163433704	3.39202168407811	0.222815262460138	-109.799163433704	-306	-57	7.5	52.3526117827402	-55.2458865873073	203.660603213232	3.39202168407811	-28	-12	15	13.9594556900352	-9.53409426206906	-29.8035581967001	0.222815262460138	0.03	0.1	-1.5	0.11553505362703	0.0212726654944161	0.0250383025125589
142	1	142	142	0	0	1	L2	H2	17	K2	M1	1372.41805015384	268.675134770076	4.71162133128096	73.6849943428286	25.799029536516	-0.114050657655019	73.6849943428286	25.799029536516	-0.114050657655019	73.6849943428286	-306	-57	8.5	-53.6243351458837	-55.2458865873073	-169.896722455801	25.799029536516	-28	-12	17	-14.2985517796717	-9.53409426206906	14.7087512753003	-0.114050657655019	0.03	0.1	-1.7	-0.118341573148335	0.0212726654944161	-0.207259103410097
143	1	143	143	0	0	1	L2	H1	17	K1	M1	1817.05578969279	311.52224657494	5.00246259349217	-8.52799872835061	19.8556631185022	-0.0244920901073496	-8.52799872835061	19.8556631185022	-0.0244920901073496	-8.52799872835061	-306	102	8.5	52.3526117827402	-55.2458865873073	91.9770632257031	19.8556631185022	-28	12	17	13.9594556900352	-9.53409426206906	11.2412220284716	-0.0244920901073496	0.03	-0.11	-1.7	0.11553505362703	0.0212726654944161	-0.0298530355219298
144	1	144	144	0	0	1	L1	H2	15	K2	M2	1947.3849369417	276.459193060067	5.48313408349057	-135.342857360636	-19.3244193044553	0.0910342408943531	-135.342857360636	-19.3244193044553	0.0910342408943531	-135.342857360636	351	-57	7.5	-53.6243351458837	-5.00964313509081	-92.1382274166886	-19.3244193044553	28	-12	15	-14.2985517796717	19.5796435901067	-15.4974794459122	0.0910342408943531	-0.06	0.1	-1.5	-0.118341573148335	0.12174380359945	0.148697612145103
145	1	145	145	0	0	1	L2	H2	17	K2	M1	1509.64075423313	285.424955306913	5.30738020208316	44.8932719015895	57.0410240455409	-0.0017947324297575	44.8932719015895	57.0410240455409	-0.0017947324297575	44.8932719015895	-306	-57	8.5	-53.6243351458837	-55.2458865873073	-3.88229593526657	57.0410240455409	-28	-12	17	-14.2985517796717	-9.53409426206906	0.216577303113207	-0.0017947324297575	0.03	0.1	-1.7	-0.118341573148335	0.0212726654944161	0.276243842166838
146	1	146	146	0	0	1	L2	H1	15	K2	M3	2202.04914411402	261.931266863221	5.0411248075946	93.4924795423124	25.4865985401989	0.295815784588537	93.4924795423124	25.4865985401989	0.295815784588537	93.4924795423124	-306	102	7.5	-53.6243351458837	76.0130490218281	350.667950695758	25.4865985401989	-28	12	15	-14.2985517796717	-10.9920393771555	-12.2647405201512	0.295815784588537	0.03	-0.11	-1.5	-0.118341573148335	-0.170568005975714	-0.0857813978698879
147	1	147	147	0	0	1	L2	H1	15	K2	M3	1574.02751635129	250.545267578647	5.13107865141442	-133.892009716166	15.0335957680751	0.0282423049018849	-133.892009716166	15.0335957680751	0.0282423049018849	-133.892009716166	-306	102	7.5	-53.6243351458837	76.0130490218281	-49.9691878084919	15.0335957680751	-28	12	15	-14.2985517796717	-10.9920393771555	-13.1977370326014	0.0282423049018849	0.03	-0.11	-1.5	-0.118341573148335	-0.170568005975714	0.271745925636581
148	1	148	148	0	0	1	L1	H2	17	K2	M3	2191.47374543965	289.10579389988	5.59096048671935	-143.647054587281	-5.18696683236059	0.545676308424185	-143.647054587281	-5.18696683236059	0.545676308424185	-143.647054587281	351	-57	8.5	-53.6243351458837	76.0130490218281	78.2320861509824	-5.18696683236059	28	-12	17	-14.2985517796717	-10.9920393771555	11.5833518890677	0.545676308424185	-0.06	0.1	-1.7	-0.118341573148335	-0.170568005975714	0.294193757419217
149	1	149	149	0	0	1	L2	H2	15	K1	M1	1323.73271151051	229.277892258841	5.31662448994787	-65.1972369413219	-26.2015469550269	0.00773514347136266	-65.1972369413219	-26.2015469550269	0.00773514347136266	-65.1972369413219	-306	-57	7.5	52.3526117827402	-55.2458865873073	-184.676776743598	-26.2015469550269	-28	-12	15	13.9594556900352	-9.53409426206906	1.05407778590177	0.00773514347136266	0.03	0.1	-1.5	0.11553505362703	0.0212726654944161	-0.157918372644937
150	1	150	150	0	0	1	L2	H2	16	K1	M2	1762.88477516909	309.264421532649	4.58173332201129	9.41955884301472	29.9646762347803	-0.247404906343823	9.41955884301472	29.9646762347803	-0.247404906343823	9.41955884301472	-306	-57	8	52.3526117827402	-5.00964313509081	129.122247678428	29.9646762347803	-28	-12	16	13.9594556900352	19.5796435901067	-5.23935398227309	-0.247404906343823	0.03	0.1	-1.6	0.11553505362703	0.12174380359945	-0.638140628871364
151	1	151	151	0	0	1	L2	H2	16	K1	M2	1747.77959289434	331.083071584194	5.89287967094018	102.144502394758	29.8608828622268	0.0462710848630034	102.144502394758	29.8608828622268	0.0462710848630034	102.144502394758	-306	-57	8	52.3526117827402	-5.00964313509081	21.2921218519362	29.8608828622268	-28	-12	16	13.9594556900352	19.5796435901067	16.6830894418252	0.0462710848630034	0.03	0.1	-1.6	0.11553505362703	0.12174380359945	0.379329728850698
152	1	152	152	0	0	1	L2	H2	15	K2	M2	1521.02484796285	224.137728988297	5.50406449254532	37.1405195542833	22.4348950104068	0.0337373637525824	37.1405195542833	22.4348950104068	0.0337373637525824	37.1405195542833	-306	-57	7.5	-53.6243351458837	-5.00964313509081	-33.9816933104599	22.4348950104068	-28	-12	15	-14.2985517796717	19.5796435901067	-53.5782578325451	0.0337373637525824	0.03	0.1	-1.5	-0.118341573148335	0.12174380359945	0.136924898341623
153	1	153	153	0	0	1	L2	H2	17	K2	M3	1712.09572107278	259.545895762101	4.74952452815227	69.6610646178345	3.60242919065477	-0.352817876571793	69.6610646178345	3.60242919065477	-0.352817876571793	69.6610646178345	-306	-57	8.5	-53.6243351458837	76.0130490218281	42.5459425790001	3.60242919065477	-28	-12	17	-14.2985517796717	-10.9920393771555	29.2340577282736	-0.352817876571793	0.03	0.1	-1.7	-0.118341573148335	-0.170568005975714	0.261251983848115
154	1	154	154	0	0	1	L1	H1	16	K2	M1	2048.36035096188	262.402481586856	4.9167872146528	-158.812686311087	-13.2003569217076	-0.0781160533200865	-158.812686311087	-13.2003569217076	-0.0781160533200865	-158.812686311087	351	102	8	-53.6243351458837	-55.2458865873073	-76.9567409938446	-13.2003569217076	28	12	16	-14.2985517796717	-9.53409426206906	-31.5645154496956	-0.0781160533200865	-0.06	-0.11	-1.6	-0.118341573148335	0.0212726654944161	0.161972175626803
155	1	155	155	0	0	1	L1	H1	15	K1	M2	2645.45202679348	379.081127525901	5.49846149887145	45.8610065121873	16.389588658582	0.207699545648734	45.8610065121873	16.389588658582	0.207699545648734	45.8610065121873	351	102	7.5	52.3526117827402	-5.00964313509081	159.748051633646	16.389588658582	28	12	15	13.9594556900352	19.5796435901067	-0.847560412823004	0.207699545648734	-0.06	-0.11	-1.5	0.11553505362703	0.12174380359945	0.0234830959962353
156	1	156	156	0	0	1	L1	H2	17	K2	M3	2403.54646610549	281.931351230205	4.8018631709726	208.317664004312	16.0352311821959	0.213184987093864	208.317664004312	16.0352311821959	0.213184987093864	208.317664004312	351	-57	8.5	-53.6243351458837	76.0130490218281	-61.6599117747692	16.0352311821959	28	-12	17	-14.2985517796717	-10.9920393771555	-16.8132887951634	0.213184987093864	-0.06	0.1	-1.7	-0.118341573148335	-0.170568005975714	-0.162412236997213
157	1	157	157	0	0	1	L1	H1	16	K2	M1	2125.17330374428	264.739519030176	4.48423610925798	-87.3868947857865	-5.02192836549244	-0.166198738167213	-87.3868947857865	-5.02192836549244	-0.166198738167213	-87.3868947857865	351	102	8	-53.6243351458837	-55.2458865873073	-71.5695797367436	-5.02192836549244	28	12	16	-14.2985517796717	-9.53409426206906	-37.4059065625907	-0.166198738167213	-0.06	-0.11	-1.6	-0.118341573148335	0.0212726654944161	-0.182496244920887
158	1	158	158	0	0	1	L2	H2	17	K1	M1	1520.53002603506	233.408570203083	4.41876333577572	-60.8226807265768	11.5252813308147	-0.362316307854814	-60.8226807265768	11.5252813308147	-0.362316307854814	-60.8226807265768	-306	-57	8.5	52.3526117827402	-55.2458865873073	6.74598156620704	11.5252813308147	-28	-12	17	13.9594556900352	-9.53409426206906	-34.5420725556977	-0.362316307854814	0.03	0.1	-1.7	0.11553505362703	0.0212726654944161	-0.485728075490909
159	1	159	159	0	0	1	L2	H1	16	K1	M3	1842.82619915237	271.785943464859	4.86410590899069	-72.8601666314106	-28.9630863126353	-0.238450143981106	-72.8601666314106	-28.9630863126353	-0.238450143981106	-72.8601666314106	-306	102	8	52.3526117827402	76.0130490218281	51.3207049792136	-28.9630863126353	-28	12	16	13.9594556900352	-10.9920393771555	22.7816134646147	-0.238450143981106	0.03	-0.11	-1.6	0.11553505362703	-0.170568005975714	0.137589005320476
160	1	160	160	0	0	1	L1	H2	16	K2	M2	2176.47682459893	282.558749684044	4.87744337190637	-72.4076198707646	-3.30975566911032	-0.12570130598708	-72.4076198707646	-3.30975566911032	-0.12570130598708	-72.4076198707646	351	-57	8	-53.6243351458837	-5.00964313509081	73.5184227506703	-3.30975566911032	28	-12	16	-14.2985517796717	19.5796435901067	-26.4125864572807	-0.12570130598708	-0.06	0.1	-1.6	-0.118341573148335	0.12174380359945	-0.140257552557665
161	1	161	161	0	0	1	L2	H1	15	K2	M2	1628.48681314612	208.173378156249	5.20329102893476	13.2969049303766	-9.16050206766838	-0.21062769034978	13.2969049303766	-9.16050206766838	-0.21062769034978	13.2969049303766	-306	102	7.5	-53.6243351458837	-5.00964313509081	-61.6761135032796	-9.16050206766838	-28	12	15	-14.2985517796717	19.5796435901067	-61.9472115865172	-0.21062769034978	0.03	-0.11	-1.5	-0.118341573148335	0.12174380359945	0.290516488833428
162	1	162	162	0	0	1	L2	H1	16	K1	M2	1741.17013541522	310.468449605252	5.30216497648108	99.7708374421866	4.29544647960007	-0.0593527138636681	99.7708374421866	4.29544647960007	-0.0593527138636681	99.7708374421866	-306	102	8	52.3526117827402	-5.00964313509081	-141.943670674614	4.29544647960007	-28	12	16	13.9594556900352	19.5796435901067	-2.36609615448951	-0.0593527138636681	0.03	-0.11	-1.6	0.11553505362703	0.12174380359945	0.104238833118267
163	1	163	163	0	0	1	L2	H1	17	K2	M1	1331.16383746057	256.730536996359	5.22069786792041	-84.072605101158	-1.11326942707761	0.0559361419379924	-84.072605101158	-1.11326942707761	0.0559361419379924	-84.072605101158	-306	102	8.5	-53.6243351458837	-55.2458865873073	-212.393335705079	-1.11326942707761	-28	12	17	-14.2985517796717	-9.53409426206906	5.67645246517694	0.0559361419379924	0.03	-0.11	-1.7	-0.118341573148335	0.0212726654944161	0.341830633636338
