930232	1995	5	26	6954
930234	1995	5	26	7654
930239	1995	6	27	7055
930250	1995	6	26	6054
930254	1995	6	26	6087
930265	1995	5	25	7557
930270	1995	5	25	6463
930271	1995	7	27	4525
930272	1995	9	29	4466
930275	1995	8	28	5534
930278	1995	6	26	5060
930287	1996	3	35	7503
930293	1995	6	26	4262
930295	1995	5	25	6556
930300	1995	5	25	6222
930302	1995	6	26	5447
930313	1995	6	26	5335
930324	1995	8	28	7996
930327	1995	7	27	5967
930329	1995	10	30	6486
930332	1995	7	27	6588
930335	1995	12	31	5667
930338	1995	6	25	6069
930340	1995	11	30	6394
930342	1995	8	27	7150
930346	1995	8	27	5879
930349	1995	7	26	6258
930355	1995	9	28	5737
930363	1995	8	27	5650
930367	1995	7	26	5675
930377	1995	7	26	6090
930384	1995	7	26	6449
930386	1995	7	26	6805
930391	1995	7	26	5942
930398	1995	7	26	6704
930409	1996	2	33	7043
930418	1995	7	25	5617
930420	1995	10	28	5840
930425	1995	9	27	6287
930438	1995	8	26	6550
930447	1995	8	26	6791
930451	1995	8	26	3958
930454	1995	8	26	6200
930456	1995	8	26	6469
930465	1995	7	25	5078
930473	1995	8	26	6932
930483	1996	2	32	6418
930488	1995	8	26	4692
930493	1995	8	26	7044
930505	1995	9	26	4555
930514	1996	1	30	6758
930518	1995	8	25	5142
930530	1995	9	26	6902
930538	1995	9	26	5898
930548	1995	10	27	6153
930554	1995	10	27	7246
930562	1995	9	26	6830
930573	1995	9	26	5722
930574	1995	8	25	7036
930578	1995	12	29	5850
930580	1995	8	25	7166
930582	1995	12	28	6883
930585	1996	1	29	6655
930586	1995	10	26	5650
930592	1995	11	27	6606
930596	1995	10	26	6057
930598	1995	10	26	6916
930600	1995	11	27	4305
930606	1995	12	28	6604
930608	1996	1	29	6784
930617	1995	11	27	5633
930618	1995	10	26	4588
930620	1995	10	26	7315
930621	1995	12	28	5610
930638	1995	12	28	3846
930639	1995	10	26	5823
930640	1996	1	29	6709
930648	1995	11	27	6283
930652	1995	10	26	4574
930659	1995	10	26	6474
930662	1995	12	28	6028
930663	1995	11	27	5807
930666	1996	4	31	7108
930669	1995	12	27	7199
930671	1995	11	26	5940
930675	1996	1	28	4812
930676	1995	10	25	6150
930680	1995	12	27	6324
930681	1996	4	31	6508
930683	1995	10	25	5587
930686	1995	10	25	5668
930687	1995	12	27	5591
930695	1996	1	28	7090
930697	1995	11	26	4970
930699	1995	11	26	6883
930700	1995	12	27	7617
930705	1995	10	25	5757
930710	1995	12	27	6518
930712	1996	2	29	6540
930713	1995	11	26	8040
930714	1996	5	32	7490
930723	1996	1	28	7092
930724	1995	12	27	6648
930726	1995	12	27	7366
930727	1995	12	27	6990
930730	1996	1	28	6272
930735	1995	11	26	6099
930736	1995	12	27	7218
930739	1995	11	26	5782
930742	1996	1	28	6877
930744	1996	1	28	7028
930746	1996	2	29	5171
930750	1996	1	27	6221
930758	1995	12	26	7869
930761	1995	12	26	6000
930762	1995	12	26	6351
930763	1996	1	27	4593
930765	1995	12	26	6175
930771	1995	12	26	4360
930776	1995	12	26	7248
930785	1996	3	29	6579
930788	1996	1	27	6607
930791	1996	1	27	5634
930797	1996	1	27	6106
930801	1996	1	27	5700
930811	1995	12	26	7095
930814	1996	1	27	6100
930815	1996	1	27	6426
930817	1996	1	27	6710
930820	1996	3	29	4881
930821	1996	1	27	6552
930823	1996	1	27	5230
930826	1995	12	26	4918
930827	1996	7	33	6050
930831	1996	2	27	7688
930832	1996	1	26	6334
930838	1996	2	27	7060
930839	1996	1	26	6065
930843	1996	1	26	4745
930847	1995	12	25	6033
930850	1995	12	25	6141
930856	1996	1	26	6245
930857	1996	4	29	5338
930862	1996	3	28	6075
930865	1996	2	27	8102
930866	1996	1	26	5285
930869	1996	2	27	6309
930870	1996	1	26	6065
930872	1996	8	33	7364
930874	1996	1	26	5141
930875	1996	1	26	5400
930878	1996	3	28	6014
930881	1996	7	32	6728
930886	1996	1	26	6645
930887	1996	2	27	4505
930888	1996	1	26	5689
930889	1996	2	27	5468
930891	1996	2	27	7388
930898	1996	2	27	6031
930900	1996	4	29	5939
930903	1996	2	27	7160
930904	1996	3	28	7002
930905	1996	1	26	5712
930907	1996	2	27	6804
930909	1996	2	27	6789
930911	1996	4	29	6038
930913	1996	1	26	7230
930914	1996	2	26	6325
930916	1996	4	28	5555
930920	1996	3	27	5334
940007	1996	3	26	5720
940008	1996	3	26	6822
940010	1996	5	28	6205
940012	1996	3	26	5091
940014	1996	2	25	6280
940018	1996	5	28	6491
940024	1996	3	26	5965
940025	1996	3	26	6870
940026	1996	3	26	5184
940028	1996	3	26	6177
940029	1996	3	26	5427
940034	1996	5	28	4607
940035	1996	4	27	6147
940036	1996	4	27	7415
940038	1996	3	26	5376
940039	1996	3	26	6326
940043	1996	3	26	5780
940045	1996	4	27	6687
940046	1996	2	25	6745
940048	1996	3	26	6111
940049	1996	4	27	6630
940052	1996	6	29	5484
940053	1996	2	25	7066
940055	1996	3	26	6113
940060	1996	4	27	7472
940064	1996	3	26	6905
940065	1996	4	27	6890
940066	1996	5	28	5292
940069	1996	4	27	5453
940071	1996	3	26	6511
940073	1996	3	26	5342
940077	1996	4	27	6728
940079	1996	3	26	5185
940080	1996	3	26	5648
940081	1996	3	26	5200
940085	1996	2	24	5430
940092	1996	3	25	4542
940101	1996	4	26	4585
940102	1996	4	26	4950
940105	1996	3	25	6070
940110	1996	3	25	6292
940111	1996	4	26	5788
940112	1996	4	26	6555
940114	1996	8	30	5349
940116	1996	3	25	6878
940118	1996	4	26	5858
940122	1996	3	25	4247
940123	1996	3	25	6656
940125	1996	5	27	3648
940129	1996	3	25	6015
940132	1996	4	26	4846
940133	1996	5	27	5675
940134	1996	5	27	4410
940143	1996	6	28	6164
940153	1996	5	27	5610
940155	1996	4	26	5639
940160	1996	7	29	5618
940162	1996	4	26	5123
940163	1996	5	27	5263
940165	1996	4	26	5650
940168	1996	4	25	5667
940172	1996	6	27	5763
940173	1996	5	26	6055
940193	1996	5	26	5971
940199	1996	6	27	4947
940201	1996	6	27	5236
940203	1996	5	26	7008
940204	1996	5	26	6222
940207	1996	6	27	4473
940210	1996	6	27	4495
940212	1997	2	35	5949
940217	1996	6	27	6250
940219	1996	6	27	5290
940222	1996	6	27	4536
940224	1996	6	27	6069
940225	1996	6	27	5954
940226	1996	5	26	6265
940231	1996	5	26	5878
940234	1996	8	29	5519
940238	1996	10	31	5451
940247	1996	5	26	5975
940257	1996	8	28	5808
940274	1996	7	27	6000
940277	1996	5	25	5268
940279	1996	10	30	7362
940281	1996	5	25	7477
940291	1996	6	26	6165
940299	1996	6	26	6263
940301	1996	7	27	5931
940302	1996	8	28	4563
940303	1996	7	27	7470
940306	1996	10	30	6482
940307	1996	7	27	7000
940308	1996	8	28	6835
940309	1996	7	27	6378
940311	1996	6	26	5223
940313	1996	6	26	5040
940315	1996	12	32	4891
940317	1996	6	26	4994
940319	1996	6	26	6891
940320	1996	6	26	5480
940325	1996	7	27	6425
940330	1996	8	28	5344
940337	1996	9	28	5976
940339	1996	6	25	6131
940341	1996	7	26	6040
940350	1996	7	26	4731
940352	1996	9	28	5310
940354	1996	7	26	5154
940356	1996	8	27	4528
940365	1996	7	26	4938
940370	1996	7	26	4581
940371	1996	8	27	5272
940374	1996	10	29	4998
940376	1996	9	28	7470
940383	1996	5	24	4956
940388	1996	9	28	5553
940392	1996	8	27	4278
940403	1996	12	31	4306
940413	1996	9	28	7314
940417	1996	12	30	7271
940421	1996	9	27	6179
940422	1996	10	28	6135
940433	1996	10	28	6727
940463	1996	11	29	6975
940464	1996	8	26	5914
940481	1996	10	28	4972
940493	1996	10	28	7588
940498	1997	1	31	7815
940500	1996	11	28	7469
940517	1997	3	32	6656
940526	1997	2	31	6359
940536	1996	11	28	5733
940548	1996	10	27	4356
940557	1996	11	28	7122
940569	1996	11	28	5418
940577	1997	5	34	6305
940578	1996	12	29	6598
940586	1996	12	28	5738
940590	1996	12	28	6376
940592	1996	11	27	6305
940597	1996	12	28	6977
940601	1997	1	29	4605
940602	1996	11	27	6016
940605	1996	12	28	4784
940609	1997	3	31	6712
940613	1997	6	34	5879
940616	1997	1	29	6855
940617	1996	12	28	6038
940622	1997	1	29	8392
940626	1996	12	28	6985
940631	1997	3	31	5355
940633	1997	2	30	5446
940634	1997	2	30	5838
940635	1997	1	29	7011
940638	1997	2	30	6973
940639	1997	3	31	7007
940645	1997	1	29	6507
940648	1997	1	29	5055
940649	1997	1	29	4618
940650	1997	1	29	6833
940654	1997	1	29	6008
940655	1997	2	30	6111
940660	1997	3	31	8525
940661	1997	1	29	6423
940664	1997	3	31	6308
940666	1996	12	27	5569
940667	1997	4	31	7056
940669	1997	5	32	6720
940675	1996	12	27	8317
940678	1997	1	28	5930
940682	1996	12	27	2230
940688	1997	4	31	7078
940690	1997	2	29	5996
940693	1997	2	29	6076
940697	1997	1	28	7589
940699	1997	3	30	6373
940702	1997	3	30	6734
940703	1997	5	32	4501
940706	1997	6	33	5411
940708	1997	1	28	7272
940713	1997	3	30	8670
940715	1996	12	27	6325
940718	1997	1	28	4979
940721	1997	3	30	6447
940722	1997	5	32	7253
940739	1997	2	29	6355
940741	1997	4	31	6493
940744	1997	1	28	6283
940746	1996	12	27	6827
940747	1997	1	28	7058
940749	1997	1	27	6930
940760	1997	1	27	6699
940761	1997	3	29	7118
940765	1997	3	29	6882
940768	1997	2	28	6530
940769	1997	3	29	6575
940770	1997	2	28	6663
940772	1997	5	31	6846
940774	1997	5	31	6164
940776	1996	9	23	5606
940778	1997	1	27	6621
940780	1997	4	30	5460
940782	1997	5	31	6516
940783	1997	2	28	7836
940785	1997	4	30	4720
940786	1997	2	28	7920
940788	1997	5	31	4536
940790	1997	4	30	6205
940796	1997	5	31	7435
940797	1997	4	30	6422
940800	1997	4	30	7454
940801	1997	3	29	6598
940802	1996	12	26	4566
950004	1997	4	27	7313
950005	1997	7	30	6753
950006	1997	5	28	6038
950007	1997	3	26	7729
950010	1997	5	28	6300
950019	1997	4	27	5258
950021	1997	4	27	6981
950022	1997	5	28	6910
950025	1997	4	27	6055
950039	1997	4	27	6404
950040	1997	3	26	6694
950044	1997	4	27	2958
950048	1997	5	28	6002
950056	1997	5	28	5926
950059	1997	5	28	6363
950061	1997	7	30	5254
950062	1997	7	30	6728
950068	1997	4	27	4526
950069	1997	3	26	6095
950070	1997	3	26	5748
950075	1997	4	27	7020
950086	1997	4	26	6759
950088	1997	3	25	6650
950089	1997	4	26	5854
950091	1997	4	26	6426
950096	1997	3	25	4737
950097	1997	5	27	6557
950098	1997	3	25	6314
950099	1997	3	25	7265
950103	1997	5	27	7504
950105	1997	5	27	8148
950106	1997	5	27	6679
950107	1997	6	28	5416
950124	1997	6	28	8358
950127	1997	5	27	3484
950130	1997	4	26	6432
950133	1997	5	27	6382
950134	1997	4	26	5328
950138	1997	5	27	7329
950139	1997	6	28	4500
950141	1997	4	26	5735
950143	1997	5	27	7125
950150	1997	5	27	6082
950152	1997	5	27	6567
950154	1997	5	27	5720
950156	1997	4	26	6513
950159	1997	5	27	6170
950167	1997	5	26	3060
950170	1997	6	27	5662
950173	1997	6	27	5599
950178	1997	7	28	5540
950182	1997	5	26	4900
950186	1997	7	28	5950
950192	1997	6	27	7601
950195	1997	5	26	7792
950200	1997	7	28	6162
950210	1997	7	28	6117
950239	1997	7	28	6478
950241	1997	7	28	7563
950335	1997	5	24	2432
