880230	360	840265	880230	1991	5	38	2	4.762
880230	360	840265	880230	1992	10	55	3	3.218
880231	360	860031	880231	1990	4	25	1	3.689
880231	360	860031	880231	1991	4	37	2	5.272
880231	360	860031	880231	1992	2	47	3	1.985
880233	360	841102	880233	1990	4	25	1	2.812
880234	386	820044	880234	1990	4	25	1	3.615
880234	386	820044	880234	1991	3	36	2	4.424
880234	386	820044	880234	1992	3	48	3	5.196
880235	360	850072	880235	1990	7	28	1	3.504
880235	360	850072	880235	1991	6	39	2	4.74
880235	360	850072	880235	1992	7	52	3	5.182
880236	386	851029	880236	1990	11	32	1	3.499
880237	360	850125	880237	1990	7	28	1	2.222
880237	360	850125	880237	1991	7	40	2	2.595
880237	360	850125	880237	1992	6	51	3	3.798
880243	841131	851163	880243	1990	10	31	1	3.863
880243	841131	851163	880243	1992	1	46	2	3.445
880246	975	830418	880246	1990	8	29	1	2.962
880247	360	841162	880247	1990	4	25	1	4.659
880247	360	841162	880247	1991	3	36	2	5.24
880248	486	851103	880248	1990	7	28	1	3.319
880248	486	851103	880248	1992	7	52	2	3.731
880248	486	851103	880248	1993	7	64	3	4.478
880252	841131	851082	880252	1990	8	28	1	3.904
880260	850319	850986	880260	1990	6	26	1	2.819
880262	841101	840520	880262	1990	5	25	1	3.534
880269	386	851116	880269	1990	5	25	1	3.111
880269	386	851116	880269	1991	8	40	2	3.685
880287	850319	851131	880287	1990	3	23	1	4.282
880287	850319	851131	880287	1991	10	42	2	4.312
880287	850319	851131	880287	1992	9	53	3	4.302
880295	840126	860358	880295	1990	8	28	1	4.469
880295	840126	860358	880295	1991	8	40	2	4.648
880295	840126	860358	880295	1992	7	51	3	3.875
880300	397	860266	880300	1991	3	35	1	3.93
880301	360	860180	880301	1990	5	25	1	3.918
880301	360	860180	880301	1991	3	35	2	3.434
880301	360	860180	880301	1992	2	46	3	4.306
880304	126	860523	880304	1990	5	25	1	3.437
880304	126	860523	880304	1991	4	36	2	3.852
880304	126	860523	880304	1992	3	47	3	4.284
880308	1131	850206	880308	1990	6	26	1	4.413
880308	1131	850206	880308	1991	5	37	2	5.18
880308	1131	850206	880308	1992	5	49	3	4.9
880309	486	830283	880309	1990	6	26	1	3.78
880309	486	830283	880309	1991	5	37	2	4.57
880309	486	830283	880309	1992	4	48	3	4.638
880310	1101	851027	880310	1990	6	26	1	3.435
880310	1101	851027	880310	1991	5	37	2	3.33
880310	1101	851027	880310	1992	8	52	3	3.252
880313	860020	851122	880313	1990	11	31	1	2.994
880313	860020	851122	880313	1991	10	42	2	3.466
880330	397	860260	880330	1991	4	36	1	4.234
880330	397	860260	880330	1992	6	50	2	4.265
880330	397	860260	880330	1993	6	62	3	5.024
880331	360	860141	880331	1991	4	36	1	4.441
880331	360	860141	880331	1992	4	48	2	3.648
880331	360	860141	880331	1993	3	59	3	4.649
880334	386	851110	880334	1990	5	24	1	2.448
880347	126	840753	880347	1991	2	33	1	3.699
880347	126	840753	880347	1992	4	47	2	2.834
880347	126	840753	880347	1993	3	58	3	4.627
880349	860140	860065	880349	1990	5	24	1	4.196
880349	860140	860065	880349	1991	8	39	2	4.605
880349	860140	860065	880349	1992	7	50	3	5.618
880350	83	820141	880350	1991	9	40	1	3.225
880350	83	820141	880350	1992	10	53	2	3.795
880355	1101	860193	880355	1990	9	28	1	3.866
880359	860043	860017	880359	1990	7	26	1	4.093
880359	860043	860017	880359	1991	10	41	2	5.886
880359	860043	860017	880359	1993	3	58	3	7.145
880369	83	850108	880369	1990	8	27	1	3.224
880381	126	830187	880381	1990	4	23	1	4.052
880381	126	830187	880381	1991	4	35	2	4.131
880381	126	830187	880381	1992	3	46	3	4.682
880384	330	850042	880384	1990	8	27	1	3.597
880385	360	840558	880385	1990	6	25	1	4.55
880385	360	840558	880385	1991	6	37	2	4.425
880385	360	840558	880385	1992	6	49	3	4.164
880394	850319	850192	880394	1990	8	27	1	3.525
880394	850319	850192	880394	1991	8	39	2	4.905
880394	850319	850192	880394	1992	10	53	3	3.932
880397	850319	860249	880397	1990	7	26	1	2.91
880397	850319	860249	880397	1991	7	38	2	2.473
880397	850319	860249	880397	1992	6	49	3	4.41
880400	1131	851076	880400	1990	7	26	1	3.394
880402	860020	860012	880402	1990	12	31	1	2.222
880402	860020	860012	880402	1991	11	42	2	4.34
880404	83	820269	880404	1990	7	26	1	3.151
880404	83	820269	880404	1992	1	44	2	2.78
880404	83	820269	880404	1993	1	56	3	3.677
880405	386	840489	880405	1990	11	30	1	2.844
880409	860043	860207	880409	1990	10	29	1	1.771
880441	841101	840871	880441	1991	5	35	1	4.39
880446	860020	860083	880446	1990	11	29	1	3.426
880461	860020	860673	880461	1990	9	27	1	2.363
880466	1101	830022	880466	1990	8	26	1	3.9
880466	1101	830022	880466	1991	9	39	2	3.657
880474	397	840374	880474	1990	8	26	1	2.099
880474	397	840374	880474	1991	9	39	2	4.61
880485	850319	2912	880485	1990	10	28	1	4.44
880485	850319	2912	880485	1992	2	44	2	6.32
880485	850319	2912	880485	1993	4	58	3	5.464
880486	83	2293	880486	1990	6	24	1	3.196
880486	83	2293	880486	1991	5	35	2	4.123
880486	83	2293	880486	1992	6	48	3	4.285
880498	83	860250	880498	1990	11	29	1	3.836
880498	83	860250	880498	1991	11	41	2	5.038
880498	83	860250	880498	1992	11	53	3	4.197
880506	840126	850299	880506	1990	9	26	1	3.21
880510	1131	840781	880510	1990	11	28	1	3.281
880521	386	820494	880521	1991	1	30	1	4.256
880521	386	820494	880521	1991	12	41	2	5.708
880521	386	820494	880521	1992	10	51	3	4.878
880522	486	563	880522	1990	9	26	1	3.537
880522	486	563	880522	1991	8	37	2	4.338
880522	486	563	880522	1992	8	49	3	4.344
880523	860020	840580	880523	1991	4	33	1	4.24
880523	860020	840580	880523	1992	6	47	2	2.687
880523	860020	840580	880523	1993	6	59	3	3.731
880528	386	2811	880528	1990	4	21	1	2.994
880555	841131	840330	880555	1990	11	28	1	3.442
880555	841131	840330	880555	1992	3	44	2	5.038
880555	841131	840330	880555	1993	2	55	3	4.77
880558	860020	840164	880558	1990	11	28	1	3.634
880558	860020	840164	880558	1991	10	39	2	5.265
880558	860020	840164	880558	1992	10	51	3	5.32
880563	1101	850224	880563	1990	10	27	1	2.514
880569	860020	850502	880569	1990	7	24	1	3.337
880570	386	840517	880570	1991	3	32	1	5.508
880570	386	840517	880570	1993	6	59	2	6.475
880570	386	840517	880570	1994	4	69	3	6.531
880571	486	820153	880571	1990	12	29	1	3.603
880582	360	860130	880582	1990	11	27	1	4.093
880582	360	860130	880582	1991	12	40	2	4.638
880582	360	860130	880582	1992	11	51	3	3.715
880586	860020	841126	880586	1990	11	27	1	2.742
880586	860020	841126	880586	1991	10	38	2	3.762
880586	860020	841126	880586	1992	10	50	3	3.597
880602	860020	840631	880602	1990	11	27	1	4.08
880602	860020	840631	880602	1992	2	42	2	4.919
880603	83	2781	880603	1991	3	31	1	4.237
880607	83	840567	880607	1991	2	30	1	4.95
880607	83	840567	880607	1992	1	41	2	4.185
880607	83	840567	880607	1992	12	52	3	3.668
880610	841101	850158	880610	1990	11	27	1	4.652
880610	841101	850158	880610	1991	12	40	2	5.119
880610	841101	850158	880610	1992	12	52	3	5.28
880611	486	2526	880611	1990	11	27	1	2.208
880612	1131	860398	880612	1991	7	35	1	5.03
880612	1131	860398	880612	1992	7	47	2	3.688
880612	1131	860398	880612	1993	5	57	3	3.944
880615	850319	2868	880615	1990	8	24	1	2.628
880622	386	850575	880622	1991	1	29	1	3.271
880625	860071	850489	880625	1990	11	27	1	3.021
880626	360	840797	880626	1990	8	24	1	3.799
880626	360	840797	880626	1991	7	35	2	3.532
880633	860020	841008	880633	1991	7	35	1	3.158
880633	860020	841008	880633	1992	7	47	2	2.785
880634	360	840624	880634	1990	11	27	1	2.781
880642	386	840474	880642	1990	7	23	1	3.126
880652	860035	830105	880652	1990	8	24	1	4.38
880652	860035	830105	880652	1991	7	35	2	5.068
880652	860035	830105	880652	1992	7	47	3	4.525
880653	397	840838	880653	1990	11	27	1	4.443
880653	397	840838	880653	1991	10	38	2	3.835
880653	397	840838	880653	1992	10	50	3	5.294
880654	486	820179	880654	1991	5	33	1	4.527
880654	486	820179	880654	1992	7	47	2	5.158
880654	486	820179	880654	1993	6	58	3	6.652
880655	397	820279	880655	1990	8	24	1	4.351
880655	397	820279	880655	1991	7	35	2	4.605
880655	397	820279	880655	1992	6	46	3	5.577
880659	850319	850480	880659	1991	6	34	1	3.323
880668	386	840484	880668	1990	11	26	1	2.671
880669	486	2198	880669	1990	12	27	1	2.976
880672	397	840766	880672	1990	11	26	1	3.331
880672	397	840766	880672	1991	10	37	2	3.54
880676	486	840920	880676	1991	1	28	1	4.442
880676	486	840920	880676	1992	2	41	2	5.11
880676	486	840920	880676	1993	2	53	3	5.239
880679	486	2820	880679	1991	12	39	1	5.116
880679	486	2820	880679	1992	11	50	2	4.333
880686	486	731	880686	1991	6	33	1	4.675
880686	486	731	880686	1992	6	45	2	4.914
880686	486	731	880686	1993	5	56	3	5.22
880694	83	820205	880694	1990	12	27	1	4.295
880694	83	820205	880694	1992	1	40	2	3.954
880694	83	820205	880694	1992	12	51	3	4.308
880695	1101	840431	880695	1991	6	33	1	3.375
880695	1101	840431	880695	1992	7	46	2	3.735
880695	1101	840431	880695	1993	6	57	3	4.55
880701	850319	850214	880701	1991	3	30	1	5.142
880701	850319	850214	880701	1992	2	41	2	5.123
880701	850319	850214	880701	1993	3	54	3	5.869
880706	860020	840654	880706	1991	6	33	1	5.136
880709	386	820184	880709	1990	12	27	1	2.609
880711	850319	841005	880711	1990	8	23	1	2.588
880713	386	860391	880713	1991	3	30	1	4.152
880713	386	860391	880713	1992	8	47	2	4.409
880713	386	860391	880713	1993	8	59	3	5.218
880716	386	830351	880716	1991	7	34	1	3.93
880716	386	830351	880716	1992	6	45	2	5.249
880716	386	830351	880716	1993	6	57	3	5.031
880722	360	840079	880722	1990	12	27	1	4.132
880722	360	840079	880722	1991	11	38	2	5.408
880722	360	840079	880722	1993	1	52	3	5.7
880724	386	830010	880724	1990	12	27	1	4.365
880724	386	830010	880724	1991	11	38	2	5.17
880724	386	830010	880724	1992	10	49	3	6.423
880728	83	820114	880728	1991	4	31	1	2.983
880728	83	820114	880728	1992	3	42	2	4.005
880728	83	820114	880728	1993	2	53	3	3.961
880730	860140	850236	880730	1991	9	36	1	3.437
880730	860140	850236	880730	1992	7	46	2	3.296
880734	386	2708	880734	1991	5	32	1	3.642
880734	386	2708	880734	1992	4	43	2	4.677
880734	386	2708	880734	1993	3	54	3	4.498
880735	386	840007	880735	1991	1	28	1	3.052
880737	850319	850157	880737	1990	11	26	1	3.704
880737	850319	850157	880737	1992	1	40	2	5.053
880737	850319	850157	880737	1992	8	47	3	3.013
880743	860061	841045	880743	1991	10	37	1	5.889
880743	860061	841045	880743	1993	9	60	2	5.551
880743	860061	841045	880743	1994	9	72	3	1.672
880748	850319	841056	880748	1991	2	28	1	3.624
880754	83	750411	880754	1991	10	36	1	3.447
880754	83	750411	880754	1992	9	47	2	3.349
880758	850319	2627	880758	1991	4	30	1	3.892
880758	850319	2627	880758	1992	4	42	2	4.24
880758	850319	2627	880758	1993	3	53	3	4.557
880769	850319	850774	880769	1991	2	28	1	3.708
880769	850319	850774	880769	1993	1	51	2	2.098
880777	860020	830403	880777	1991	2	28	1	4.919
880777	860020	830403	880777	1992	2	40	2	5.292
880777	860020	830403	880777	1993	1	51	3	5.496
880779	840126	830069	880779	1991	6	32	1	4.658
880779	840126	830069	880779	1992	4	42	2	4.196
880779	840126	830069	880779	1993	3	53	3	4.92
880782	1101	850818	880782	1990	11	25	1	2.508
880792	83	2618	880792	1992	2	40	1	4.391
880794	850319	850537	880794	1991	4	30	1	3.459
880794	850319	850537	880794	1992	3	41	2	5.342
880794	850319	850537	880794	1993	3	53	3	6.027
880798	83	2287	880798	1991	5	31	1	4.159
880798	83	2287	880798	1992	5	43	2	3.669
880798	83	2287	880798	1993	4	54	3	4.052
880802	397	860637	880802	1991	7	33	1	4.25
880803	360	850953	880803	1991	4	30	1	3.504
880814	860140	860806	880814	1990	11	25	1	5.101
880814	860140	860806	880814	1991	10	36	2	5.385
880814	860140	860806	880814	1992	10	48	3	5.128
880818	860071	830066	880818	1991	5	31	1	4.938
880818	860071	830066	880818	1992	6	44	2	5.014
880818	860071	830066	880818	1993	5	55	3	5.919
880820	860020	860916	880820	1991	7	33	1	3.93
880820	860020	860916	880820	1992	6	44	2	4.646
880820	860020	860916	880820	1993	9	59	3	4.636
880821	1101	830396	880821	1991	3	29	1	3.374
880821	1101	830396	880821	1992	2	40	2	3.391
880821	1101	830396	880821	1993	2	52	3	4.495
880822	397	2283	880822	1991	4	30	1	4.372
880825	860020	2438	880825	1991	7	33	1	5.002
880825	860020	2438	880825	1992	4	42	2	3.178
880825	860020	2438	880825	1993	4	54	3	6.003
880826	386	840217	880826	1991	3	29	1	3.802
880826	386	840217	880826	1992	6	44	2	4.903
880826	386	840217	880826	1993	9	59	3	6.602
880830	860026	860911	880830	1990	11	25	1	4.506
880830	860026	860911	880830	1991	11	37	2	4.82
880830	860026	860911	880830	1992	11	49	3	3.596
880835	1131	820299	880835	1991	2	27	1	4.896
880835	1131	820299	880835	1992	4	41	2	5.396
880835	1131	820299	880835	1993	3	52	3	5.79
880836	860041	861074	880836	1991	7	32	1	4.894
880842	397	850665	880842	1991	7	32	1	4.026
880842	397	850665	880842	1992	11	48	2	5.574
880842	397	850665	880842	1993	11	60	3	4.918
880844	860054	850824	880844	1991	6	31	1	4.914
880844	860054	850824	880844	1992	5	42	2	4.8
880846	860054	860779	880846	1992	3	40	1	5.698
880850	1131	830339	880850	1991	8	33	1	4.847
880853	360	3254	880853	1991	9	34	1	3.04
880853	360	3254	880853	1992	7	44	2	3.576
880854	860026	861237	880854	1991	5	30	1	2.499
880854	860026	861237	880854	1992	4	41	2	3.155
880854	860026	861237	880854	1993	7	56	3	5.538
880856	83	820328	880856	1991	8	33	1	4.371
880857	83	820328	880857	1992	7	44	1	4.195
880858	860054	860822	880858	1991	7	32	1	5.343
880862	486	1725	880862	1991	4	29	1	3.41
880862	486	1725	880862	1992	4	41	2	4.825
880863	860041	860781	880863	1991	3	28	1	4.704
880863	860041	860781	880863	1992	3	40	2	4.075
880863	860041	860781	880863	1993	2	51	3	3.846
880865	397	3298	880865	1991	5	30	1	4.352
880865	397	3298	880865	1992	4	41	2	5.246
880865	397	3298	880865	1993	3	52	3	5.558
880873	386	850893	880873	1991	5	30	1	4.462
880873	386	850893	880873	1992	6	43	2	3.72
880873	386	850893	880873	1993	5	54	3	4.748
880875	850319	830051	880875	1991	7	32	1	4.622
880876	1131	840835	880876	1991	4	29	1	4.34
880876	1131	840835	880876	1992	2	39	2	5.776
880885	860020	860874	880885	1991	6	31	1	4.341
880885	860020	860874	880885	1992	5	42	2	4.449
880887	83	850688	880887	1991	6	31	1	3.24
880887	83	850688	880887	1992	5	42	2	3.373
880888	860061	860544	880888	1991	5	30	1	4.227
880892	1101	830184	880892	1991	6	31	1	4.05
880895	860140	860328	880895	1991	4	29	1	1.999
880895	860140	860328	880895	1992	3	40	2	2.81
880895	860140	860328	880895	1993	2	51	3	3.68
880898	860140	850873	880898	1991	5	30	1	4.428
880898	860140	850873	880898	1992	8	45	2	4.832
880898	860140	850873	880898	1993	9	58	3	5.341
880901	1101	840749	880901	1991	4	29	1	3.153
880901	1101	840749	880901	1992	3	40	2	3.465
880901	1101	840749	880901	1993	4	53	3	3.846
880904	1131	820218	880904	1992	2	39	1	3.838
880904	1131	820218	880904	1993	5	54	2	4.518
880904	1131	820218	880904	1994	5	66	3	3.805
880906	860054	860464	880906	1991	4	29	1	3.961
880906	860054	860464	880906	1992	6	43	2	5.462
880906	860054	860464	880906	1993	8	57	3	5.68
880910	860054	850628	880910	1991	5	30	1	5.028
880910	860054	850628	880910	1992	7	44	2	4.289
880911	397	850945	880911	1991	2	27	1	4.947
880911	397	850945	880911	1992	2	39	2	4.253
880911	397	850945	880911	1993	2	51	3	5.415
880912	860054	860746	880912	1991	4	29	1	5.105
880912	860054	860746	880912	1992	5	42	2	4.869
880912	860054	860746	880912	1993	5	54	3	4.411
880916	850319	850525	880916	1991	9	33	1	4.914
880916	850319	850525	880916	1992	9	45	2	4.805
880916	850319	850525	880916	1993	8	56	3	5.273
880934	860140	850790	880934	1991	5	29	1	4.609
880936	850319	840070	880936	1991	5	29	1	4.51
880936	850319	840070	880936	1992	8	44	2	4.36
880936	850319	840070	880936	1993	7	55	3	3.172
890002	386	850673	890002	1991	6	29	1	4.664
890002	386	850673	890002	1992	6	41	2	3.965
890004	83	841064	890004	1991	4	27	1	3.524
890004	83	841064	890004	1992	3	38	2	4.838
890004	83	841064	890004	1993	1	48	3	2.874
890006	83	850853	890006	1991	7	30	1	4.18
890008	860071	830056	890008	1991	3	26	1	4.371
890008	860071	830056	890008	1992	8	43	2	4.944
890008	860071	830056	890008	1994	1	60	3	6.359
890012	860071	860015	890012	1991	3	26	1	4.976
890012	860071	860015	890012	1992	4	39	2	5.185
890012	860071	860015	890012	1993	5	52	3	5.702
890013	486	820419	890013	1991	4	27	1	5.145
890013	486	820419	890013	1992	2	37	2	4.69
890013	486	820419	890013	1993	2	49	3	5.847
890018	486	840011	890018	1991	5	28	1	3.588
890018	486	840011	890018	1992	4	39	2	3.985
890021	1131	850735	890021	1991	6	29	1	4.104
890021	1131	850735	890021	1992	6	41	2	4.306
890032	386	851113	890032	1991	5	28	1	4.218
890032	386	851113	890032	1992	7	42	2	4.83
890038	850319	850077	890038	1991	3	26	1	4.37
890038	850319	850077	890038	1992	2	37	2	4.102
890038	850319	850077	890038	1993	1	48	3	5.5
890039	360	830385	890039	1991	7	30	1	4.117
890043	83	1664	890043	1991	12	35	1	3.305
890045	860043	870217	890045	1991	5	28	1	3.33
890047	860020	2428	890047	1991	7	30	1	4.838
890047	860020	2428	890047	1992	7	42	2	4.65
890047	860020	2428	890047	1993	7	54	3	4.848
890049	360	851035	890049	1991	7	30	1	4.897
890049	360	851035	890049	1992	5	40	2	4.617
890049	360	851035	890049	1993	4	51	3	4.315
890050	360	850995	890050	1991	4	27	1	3.595
890050	360	850995	890050	1993	3	50	2	4.455
890054	54	840113	890054	1991	9	32	1	5.715
890054	54	840113	890054	1992	9	44	2	5.449
890054	54	840113	890054	1993	9	56	3	6.708
890060	1101	830445	890060	1991	6	29	1	5.441
890060	1101	830445	890060	1993	4	51	2	5.581
890061	397	850882	890061	1991	5	28	1	3.61
890069	83	850849	890069	1991	6	29	1	4.152
890074	126	830469	890074	1991	8	31	1	4.005
890074	126	830469	890074	1992	9	44	2	3.382
890078	860035	870106	890078	1991	5	28	1	5.476
890078	860035	870106	890078	1992	4	39	2	4.746
890078	860035	870106	890078	1993	3	50	3	4.447
890080	860140	830126	890080	1991	6	29	1	4.706
890080	860140	830126	890080	1992	8	43	2	4.84
890081	860020	830215	890081	1991	6	29	1	3.426
890083	860020	840795	890083	1991	6	29	1	3.658
890083	860020	840795	890083	1992	5	40	2	4.694
890083	860020	840795	890083	1993	5	52	3	5.076
890089	1101	840362	890089	1991	7	29	1	4.528
890089	1101	840362	890089	1992	9	43	2	4.107
890089	1101	840362	890089	1993	9	55	3	5.976
890091	860140	841022	890091	1991	6	28	1	3.605
890094	486	239	890094	1991	5	27	1	3.646
890094	486	239	890094	1992	4	38	2	4.645
890099	860026	860678	890099	1991	6	28	1	3.35
890099	860026	860678	890099	1992	5	39	2	4.314
890100	860041	870221	890100	1991	6	28	1	4.116
890100	860041	870221	890100	1992	5	39	2	4.773
890100	860041	870221	890100	1993	5	51	3	5.088
890103	860026	870015	890103	1991	5	27	1	4.72
890103	860026	870015	890103	1992	7	41	2	4.75
890103	860026	870015	890103	1993	11	57	3	5.649
890107	486	820307	890107	1991	6	28	1	4.841
890107	486	820307	890107	1992	8	42	2	3.61
890110	1131	2954	890110	1991	5	27	1	3.425
890110	1131	2954	890110	1992	4	38	2	3.21
890112	386	2401	890112	1991	4	26	1	5.17
890112	386	2401	890112	1992	7	41	2	5.03
890112	386	2401	890112	1993	9	55	3	6.545
890113	486	830476	890113	1991	6	28	1	4.472
890113	486	830476	890113	1992	7	41	2	3.839
890114	397	840232	890114	1991	6	28	1	3.792
890114	397	840232	890114	1992	12	46	2	4.132
890114	397	840232	890114	1994	2	60	3	4.69
890118	860140	850878	890118	1992	2	36	1	5.129
890118	860140	850878	890118	1993	6	52	2	6.322
890118	860140	850878	890118	1994	7	65	3	5.3
890121	397	840854	890121	1991	8	30	1	3.098
890121	397	840854	890121	1992	11	45	2	3.347
890127	860071	860034	890127	1991	7	29	1	3.823
890127	860071	860034	890127	1993	2	48	2	4.812
890127	860071	860034	890127	1994	1	59	3	4.102
890137	386	851173	890137	1991	8	30	1	4.692
890137	386	851173	890137	1992	7	41	2	4.94
890137	386	851173	890137	1993	6	52	3	5.923
890140	360	840144	890140	1991	7	29	1	3.345
890140	360	840144	890140	1992	6	40	2	3.159
890140	360	840144	890140	1993	6	52	3	2.076
890141	860026	870024	890141	1991	6	28	1	4.874
890141	860026	870024	890141	1992	5	39	2	4.695
890143	840126	840895	890143	1991	4	26	1	4.412
890143	840126	840895	890143	1992	5	39	2	4.965
890144	860054	850072	890144	1991	6	28	1	5.141
890144	860054	850072	890144	1992	7	41	2	5.442
890144	860054	850072	890144	1993	9	55	3	5.399
890145	860043	870237	890145	1991	7	29	1	4.674
890145	860043	870237	890145	1992	9	43	2	4.824
890145	860043	870237	890145	1993	9	55	3	4.634
890149	386	850903	890149	1991	8	30	1	4.2
890149	386	850903	890149	1992	10	44	2	4.268
890149	386	850903	890149	1993	9	55	3	4.675
890150	860020	860224	890150	1991	6	28	1	4.587
890150	860020	860224	890150	1992	7	41	2	2.73
890155	360	851070	890155	1991	6	28	1	2.23
890174	1131	830241	890174	1991	7	28	1	4.973
890174	1131	830241	890174	1992	7	40	2	4.392
890174	1131	830241	890174	1993	6	51	3	5.397
890182	850319	830166	890182	1991	7	28	1	3.992
890182	850319	830166	890182	1992	6	39	2	5.064
890183	397	850206	890183	1991	6	27	1	5.633
890183	397	850206	890183	1992	8	41	2	4.237
890183	397	850206	890183	1993	7	52	3	5.207
890185	850319	1726	890185	1991	6	27	1	4.918
890185	850319	1726	890185	1992	6	39	2	4.601
890185	850319	1726	890185	1993	5	50	3	4.835
890186	1131	850163	890186	1991	7	28	1	3.793
890186	1131	850163	890186	1992	6	39	2	3.634
890188	1101	850701	890188	1991	5	26	1	3.454
890199	860020	860266	890199	1991	9	30	1	3.561
890202	386	840026	890202	1991	8	29	1	4.104
890202	386	840026	890202	1992	10	43	2	4.064
890202	386	840026	890202	1993	10	55	3	6.071
890203	860071	860065	890203	1991	8	29	1	4.445
890203	860071	860065	890203	1992	9	42	2	3.558
890203	860071	860065	890203	1993	8	53	3	4.945
890210	486	830424	890210	1991	6	27	1	3.55
890216	860026	870214	890216	1991	5	26	1	5.078
890216	860026	870214	890216	1992	4	37	2	6.009
890216	860026	870214	890216	1993	2	47	3	6.628
890223	860035	870248	890223	1991	8	29	1	4.47
890229	860043	870315	890229	1991	6	27	1	4.178
890229	860043	870315	890229	1992	7	40	2	3.77
890229	860043	870315	890229	1993	6	51	3	5.166
890230	860041	870138	890230	1991	7	28	1	4.757
890230	860041	870138	890230	1992	10	43	2	5.578
890230	860041	870138	890230	1993	10	55	3	5.858
890233	860140	860125	890233	1991	7	28	1	3.698
890233	860140	860125	890233	1992	8	41	2	3.975
890235	860035	870410	890235	1991	7	28	1	5.094
890235	860035	870410	890235	1992	8	41	2	4.554
890235	860035	870410	890235	1994	6	63	3	5.008
890236	860026	870135	890236	1991	6	27	1	4.755
890236	860026	870135	890236	1992	6	39	2	4.822
890236	860026	870135	890236	1993	5	50	3	6.261
890242	860043	870166	890242	1991	6	27	1	4.987
890242	860043	870166	890242	1992	6	39	2	5.376
890242	860043	870166	890242	1993	7	52	3	5.227
890246	860043	870290	890246	1991	5	26	1	4.986
890246	860043	870290	890246	1992	4	37	2	4.734
890248	860026	870077	890248	1991	7	28	1	4.709
890248	860026	870077	890248	1992	11	44	2	5.278
890252	1101	840940	890252	1991	8	28	1	4.669
890255	860061	861239	890255	1991	6	26	1	3.942
890256	860035	870268	890256	1991	6	26	1	4.832
890258	860071	851044	890258	1991	6	26	1	4.662
890258	860071	851044	890258	1992	5	37	2	4.64
890258	860071	851044	890258	1993	4	48	3	3.741
890261	860061	861272	890261	1991	6	26	1	4.221
890261	860061	861272	890261	1992	7	39	2	3.996
890261	860061	861272	890261	1993	6	50	3	6.219
890262	860041	870265	890262	1991	11	31	1	6.288
890262	860041	870265	890262	1992	9	41	2	5.475
890263	1131	841089	890263	1991	6	26	1	3.862
890263	1131	841089	890263	1992	4	36	2	4.756
890265	860041	870340	890265	1991	8	28	1	3.412
890265	860041	870340	890265	1992	11	43	2	4.098
890265	860041	870340	890265	1993	6	50	3	3.576
890278	83	2205	890278	1991	7	27	1	4.098
890278	83	2205	890278	1992	6	38	2	4.256
890279	386	841132	890279	1991	7	27	1	3.676
890279	386	841132	890279	1992	8	40	2	4.065
890280	860035	870485	890280	1991	5	25	1	4.812
890280	860035	870485	890280	1992	4	36	2	5.134
890280	860035	870485	890280	1993	3	47	3	6.053
890284	860140	850204	890284	1991	8	28	1	4.273
890284	860140	850204	890284	1992	7	39	2	5.085
890284	860140	850204	890284	1993	6	50	3	4.884
890294	860061	851042	890294	1991	7	27	1	3.502
890294	860061	851042	890294	1992	9	41	2	4.245
890297	860041	870277	890297	1991	1	21	1	5.91
890297	860041	870277	890297	1992	1	33	2	4.76
890301	1131	830157	890301	1991	5	25	1	3.883
890301	1131	830157	890301	1992	5	37	2	4.426
890307	860071	830680	890307	1991	6	26	1	3.585
890307	860071	830680	890307	1992	8	40	2	3.262
890307	860071	830680	890307	1993	8	52	3	3.785
890319	360	860955	890319	1991	7	27	1	3.895
890319	360	860955	890319	1992	10	42	2	3.752
890319	360	860955	890319	1993	9	53	3	4.092
890323	860026	870534	890323	1991	11	31	1	3.956
890323	860026	870534	890323	1992	12	44	2	4.007
890323	860026	870534	890323	1993	11	55	3	4.644
890326	386	841099	890326	1991	6	26	1	2.539
890326	386	841099	890326	1992	6	38	2	4.16
890326	386	841099	890326	1993	5	49	3	3.169
890329	860043	870326	890329	1991	6	26	1	5.13
890330	860026	870087	890330	1991	6	26	1	4.748
890330	860026	870087	890330	1992	8	40	2	4.957
890330	860026	870087	890330	1994	7	63	3	5.61
890332	860035	870258	890332	1991	8	28	1	3.804
890335	860061	860103	890335	1991	5	24	1	4.447
890337	386	870065	890337	1991	6	25	1	4.281
890337	386	870065	890337	1992	10	41	2	4.174
890337	386	870065	890337	1993	9	52	3	3.85
890338	860041	870593	890338	1991	5	24	1	4.967
890338	860041	870593	890338	1992	6	37	2	4.452
890347	360	850108	890347	1991	7	26	1	4.434
890355	1101	841162	890355	1991	6	25	1	3.545
890355	1101	841162	890355	1992	5	36	2	3.835
890359	860026	870524	890359	1991	2	21	1	3.738
890362	860026	870581	890362	1991	8	27	1	5.17
890362	860026	870581	890362	1992	8	39	2	4.208
890362	860026	870581	890362	1993	8	51	3	3.871
890376	850319	840423	890376	1991	7	26	1	4.066
890376	850319	840423	890376	1992	7	38	2	4.59
890377	860035	870129	890377	1991	6	25	1	4.381
890381	860054	870154	890381	1991	6	25	1	4.553
890381	860054	870154	890381	1992	12	43	2	3.816
890381	860054	870154	890381	1994	3	58	3	4.634
890385	860026	870637	890385	1991	8	27	1	4.905
890385	860026	870637	890385	1992	11	42	2	5.062
890385	860026	870637	890385	1993	11	54	3	6.17
890391	860140	870181	890391	1992	6	37	1	5.645
