940664 4167 920565
940666 910008 900070
940667 3998 920587
940669 3978 890787
940675 910274 900324
940678 910113 910345
940682 910008 870146
940688 910008 900516
940690 4204 890323
940693 900235 910738
940697 910008 890779
940699 890848 910724
940702 4167 850238
940703 900311 910725
940706 4167 0
940708 900235 920674
940713 4167 900647
940715 3978 900689
940718 890848 910719
940721 3978 0
940722 3978 860001
940739 900311 900702
940741 4152 900511
940744 900313 920585
940746 900311 910150
940747 900313 920707
940749 900313 910810
940760 910020 890819
940761 0 0
940765 900311 880394
940768 910218 910672
940769 900313 910706
940770 920748 920662
940772 900183 920501
940774 910051 900780
940776 900313 0
940778 900235 910774
940780 900235 880835
940782 900313 900916
940783 900235 900913
940785 900183 890656
940786 900313 0
940788 910020 920673
940790 910218 900750
940796 900183 900771
940797 910218 920009
940800 900235 920761
940801 890848 860968
940802 900183 0
950004 910218 890706
950005 901008 920866
950006 0 890280
950007 900235 910765
950010 910274 870042
950019 900235 900785
950021 910218 900781
950022 900183 0
950025 910218 890788
950039 900235 910570
950040 900235 910803
950044 910218 900815
950048 910051 910804
950056 900235 920859
950059 900235 890038
950061 910051 880309
950062 920748 920820
950068 900235 920806
950069 900313 900572
950070 900313 900841
950075 900313 890814
950086 900183 880779
950088 900313 900884
950089 900235 900920
950091 900235 890939
950096 911019 920102
950097 900183 880049
950098 910051 840395
950099 900313 930002
950103 910051 0
950105 900235 890758
950106 910020 900856
950107 910051 920755
950124 920748 900708
950127 910020 910145
950130 911019 890719
950133 910051 0
950134 900313 930033
950138 910218 900628
950139 910051 0
950141 900183 930065
950143 901009 930086
950150 910218 930075
950152 910051 920060
950154 901008 920085
950156 901009 890700
950159 901008 920039
950167 900313 920863
950170 920748 930059
950173 911019 851055
950178 900313 0
950182 911019 890675
950186 910020 0
950192 901008 0
950195 901008 930181
950200 900235 900122
950210 900313 930004
950239 0 0
950241 901009 910131
950335 0 880148
