880521	386	820494	1991	12	41	2	5708
880521	386	820494	1992	10	51	3	4878
880522	486	563	1990	9	26	1	3537
880522	486	563	1991	8	37	2	4338
880522	486	563	1992	8	49	3	4344
880523	860020	840580	1991	4	33	1	4240
880523	860020	840580	1992	6	47	2	2687
880523	860020	840580	1993	6	59	3	3731
880528	386	2811	1990	4	21	1	2994
880555	841131	840330	1990	11	28	1	3442
880555	841131	840330	1992	3	44	2	5038
880555	841131	840330	1993	2	55	3	4770
880558	860020	840164	1990	11	28	1	3634
880558	860020	840164	1991	10	39	2	5265
880558	860020	840164	1992	10	51	3	5320
880563	1101	850224	1990	10	27	1	2514
880569	860020	850502	1990	7	24	1	3337
880570	386	840517	1991	3	32	1	5508
880570	386	840517	1993	6	59	2	6475
880570	386	840517	1994	4	69	3	6531
880571	486	820153	1990	12	29	1	3603
880582	360	860130	1990	11	27	1	4093
880582	360	860130	1991	12	40	2	4638
880582	360	860130	1992	11	51	3	3715
880586	860020	841126	1990	11	27	1	2742
880586	860020	841126	1991	10	38	2	3762
880586	860020	841126	1992	10	50	3	3597
880602	860020	840631	1990	11	27	1	4080
880602	860020	840631	1992	2	42	2	4919
880603	83	2781	1991	3	31	1	4237
880607	83	840567	1991	2	30	1	4950
880607	83	840567	1992	1	41	2	4185
880607	83	840567	1992	12	52	3	3668
880610	841101	850158	1990	11	27	1	4652
880610	841101	850158	1991	12	40	2	5119
880610	841101	850158	1992	12	52	3	5280
880611	486	2526	1990	11	27	1	2208
880612	1131	860398	1991	7	35	1	5030
880612	1131	860398	1992	7	47	2	3688
880612	1131	860398	1993	5	57	3	3944
880615	850319	2868	1990	8	24	1	2628
880622	386	850575	1991	1	29	1	3271
880625	860071	850489	1990	11	27	1	3021
880626	360	840797	1990	8	24	1	3799
880626	360	840797	1991	7	35	2	3532
880633	860020	841008	1991	7	35	1	3158
880633	860020	841008	1992	7	47	2	2785
880634	360	840624	1990	11	27	1	2781
880642	386	840474	1990	7	23	1	3126
880652	860035	830105	1990	8	24	1	4380
880652	860035	830105	1991	7	35	2	5068
880652	860035	830105	1992	7	47	3	4525
880653	397	840838	1990	11	27	1	4443
880653	397	840838	1991	10	38	2	3835
880653	397	840838	1992	10	50	3	5294
880654	486	820179	1991	5	33	1	4527
880654	486	820179	1992	7	47	2	5158
880654	486	820179	1993	6	58	3	6652
880655	397	820279	1990	8	24	1	4351
880655	397	820279	1991	7	35	2	4605
880655	397	820279	1992	6	46	3	5577
880659	850319	850480	1991	6	34	1	3323
880668	386	840484	1990	11	26	1	2671
880669	486	2198	1990	12	27	1	2976
880672	397	840766	1990	11	26	1	3331
880672	397	840766	1991	10	37	2	3540
880676	486	840920	1991	1	28	1	4442
880676	486	840920	1992	2	41	2	5110
880676	486	840920	1993	2	53	3	5239
880679	486	2820	1991	12	39	1	5116
880679	486	2820	1992	11	50	2	4333
880686	486	731	1991	6	33	1	4675
880686	486	731	1992	6	45	2	4914
880686	486	731	1993	5	56	3	5220
880694	83	820205	1990	12	27	1	4295
880694	83	820205	1992	1	40	2	3954
880694	83	820205	1992	12	51	3	4308
880695	1101	840431	1991	6	33	1	3375
880695	1101	840431	1992	7	46	2	3735
880695	1101	840431	1993	6	57	3	4550
880701	850319	850214	1991	3	30	1	5142
880701	850319	850214	1992	2	41	2	5123
880701	850319	850214	1993	3	54	3	5869
880706	860020	840654	1991	6	33	1	5136
880709	386	820184	1990	12	27	1	2609
880711	850319	841005	1990	8	23	1	2588
880713	386	860391	1991	3	30	1	4152
880713	386	860391	1992	8	47	2	4409
880713	386	860391	1993	8	59	3	5218
880716	386	830351	1991	7	34	1	3930
880716	386	830351	1992	6	45	2	5249
880716	386	830351	1993	6	57	3	5031
880722	360	840079	1990	12	27	1	4132
880722	360	840079	1991	11	38	2	5408
880722	360	840079	1993	1	52	3	5700
880724	386	830010	1990	12	27	1	4365
880724	386	830010	1991	11	38	2	5170
880724	386	830010	1992	10	49	3	6423
880728	83	820114	1991	4	31	1	2983
880728	83	820114	1992	3	42	2	4005
880728	83	820114	1993	2	53	3	3961
880730	860140	850236	1991	9	36	1	3437
880730	860140	850236	1992	7	46	2	3296
880734	386	2708	1991	5	32	1	3642
880734	386	2708	1992	4	43	2	4677
880734	386	2708	1993	3	54	3	4498
880735	386	840007	1991	1	28	1	3052
880737	850319	850157	1990	11	26	1	3704
880737	850319	850157	1992	1	40	2	5053
880737	850319	850157	1992	8	47	3	3013
880743	860061	841045	1991	10	37	1	5889
880743	860061	841045	1993	9	60	2	5551
880743	860061	841045	1994	9	72	3	1672
880748	850319	841056	1991	2	28	1	3624
880754	83	750411	1991	10	36	1	3447
880754	83	750411	1992	9	47	2	3349
880758	850319	2627	1991	4	30	1	3892
880758	850319	2627	1992	4	42	2	4240
880758	850319	2627	1993	3	53	3	4557
880769	850319	850774	1991	2	28	1	3708
880769	850319	850774	1993	1	51	2	2098
880777	860020	830403	1991	2	28	1	4919
880777	860020	830403	1992	2	40	2	5292
880777	860020	830403	1993	1	51	3	5496
880779	840126	830069	1991	6	32	1	4658
880779	840126	830069	1992	4	42	2	4196
880779	840126	830069	1993	3	53	3	4920
880782	1101	850818	1990	11	25	1	2508
880792	83	2618	1992	2	40	1	4391
880794	850319	850537	1991	4	30	1	3459
880794	850319	850537	1992	3	41	2	5342
880794	850319	850537	1993	3	53	3	6027
880798	83	2287	1991	5	31	1	4159
880798	83	2287	1992	5	43	2	3669
880798	83	2287	1993	4	54	3	4052
880802	397	860637	1991	7	33	1	4250
880803	360	850953	1991	4	30	1	3504
880814	860140	860806	1990	11	25	1	5101
880814	860140	860806	1991	10	36	2	5385
880814	860140	860806	1992	10	48	3	5128
880818	860071	830066	1991	5	31	1	4938
880818	860071	830066	1992	6	44	2	5014
880818	860071	830066	1993	5	55	3	5919
880820	860020	860916	1991	7	33	1	3930
880820	860020	860916	1992	6	44	2	4646
880820	860020	860916	1993	9	59	3	4636
880821	1101	830396	1991	3	29	1	3374
880821	1101	830396	1992	2	40	2	3391
880821	1101	830396	1993	2	52	3	4495
880822	397	2283	1991	4	30	1	4372
880825	860020	2438	1991	7	33	1	5002
880825	860020	2438	1992	4	42	2	3178
880825	860020	2438	1993	4	54	3	6003
880826	386	840217	1991	3	29	1	3802
880826	386	840217	1992	6	44	2	4903
880826	386	840217	1993	9	59	3	6602
880830	860026	860911	1990	11	25	1	4506
880830	860026	860911	1991	11	37	2	4820
880830	860026	860911	1992	11	49	3	3596
880835	1131	820299	1991	2	27	1	4896
880835	1131	820299	1992	4	41	2	5396
880835	1131	820299	1993	3	52	3	5790
880836	860041	861074	1991	7	32	1	4894
880842	397	850665	1991	7	32	1	4026
880842	397	850665	1992	11	48	2	5574
880842	397	850665	1993	11	60	3	4918
880844	860054	850824	1991	6	31	1	4914
880844	860054	850824	1992	5	42	2	4800
880846	860054	860779	1992	3	40	1	5698
880850	1131	830339	1991	8	33	1	4847
880853	360	3254	1991	9	34	1	3040
880853	360	3254	1992	7	44	2	3576
880854	860026	861237	1991	5	30	1	2499
880854	860026	861237	1992	4	41	2	3155
880854	860026	861237	1993	7	56	3	5538
880856	83	820328	1991	8	33	1	4371
880857	83	820328	1992	7	44	1	4195
880858	860054	860822	1991	7	32	1	5343
880862	486	1725	1991	4	29	1	3410
880862	486	1725	1992	4	41	2	4825
880863	860041	860781	1991	3	28	1	4704
880863	860041	860781	1992	3	40	2	4075
880863	860041	860781	1993	2	51	3	3846
880865	397	3298	1991	5	30	1	4352
880865	397	3298	1992	4	41	2	5246
880865	397	3298	1993	3	52	3	5558
880873	386	850893	1991	5	30	1	4462
880873	386	850893	1992	6	43	2	3720
880873	386	850893	1993	5	54	3	4748
880875	850319	830051	1991	7	32	1	4622
880876	1131	840835	1991	4	29	1	4340
880876	1131	840835	1992	2	39	2	5776
880885	860020	860874	1991	6	31	1	4341
880885	860020	860874	1992	5	42	2	4449
880887	83	850688	1991	6	31	1	3240
880887	83	850688	1992	5	42	2	3373
880888	860061	860544	1991	5	30	1	4227
880892	1101	830184	1991	6	31	1	4050
880895	860140	860328	1991	4	29	1	1999
880895	860140	860328	1992	3	40	2	2810
880895	860140	860328	1993	2	51	3	3680
880898	860140	850873	1991	5	30	1	4428
880898	860140	850873	1992	8	45	2	4832
880898	860140	850873	1993	9	58	3	5341
880901	1101	840749	1991	4	29	1	3153
880901	1101	840749	1992	3	40	2	3465
880901	1101	840749	1993	4	53	3	3846
880904	1131	820218	1992	2	39	1	3838
880904	1131	820218	1993	5	54	2	4518
880904	1131	820218	1994	5	66	3	3805
880906	860054	860464	1991	4	29	1	3961
880906	860054	860464	1992	6	43	2	5462
880906	860054	860464	1993	8	57	3	5680
880910	860054	850628	1991	5	30	1	5028
880910	860054	850628	1992	7	44	2	4289
880911	397	850945	1991	2	27	1	4947
880911	397	850945	1992	2	39	2	4253
880911	397	850945	1993	2	51	3	5415
880912	860054	860746	1991	4	29	1	5105
880912	860054	860746	1992	5	42	2	4869
880912	860054	860746	1993	5	54	3	4411
880916	850319	850525	1991	9	33	1	4914
880916	850319	850525	1992	9	45	2	4805
880916	850319	850525	1993	8	56	3	5273
880934	860140	850790	1991	5	29	1	4609
880936	850319	840070	1991	5	29	1	4510
880936	850319	840070	1992	8	44	2	4360
880936	850319	840070	1993	7	55	3	3172
890002	386	850673	1991	6	29	1	4664
890002	386	850673	1992	6	41	2	3965
890004	83	841064	1991	4	27	1	3524
890004	83	841064	1992	3	38	2	4838
890004	83	841064	1993	1	48	3	2874
890006	83	850853	1991	7	30	1	4180
890008	860071	830056	1991	3	26	1	4371
890008	860071	830056	1992	8	43	2	4944
890008	860071	830056	1994	1	60	3	6359
890012	860071	860015	1991	3	26	1	4976
890012	860071	860015	1992	4	39	2	5185
890012	860071	860015	1993	5	52	3	5702
890013	486	820419	1991	4	27	1	5145
890013	486	820419	1992	2	37	2	4690
890013	486	820419	1993	2	49	3	5847
890018	486	840011	1991	5	28	1	3588
890018	486	840011	1992	4	39	2	3985
890021	1131	850735	1991	6	29	1	4104
890021	1131	850735	1992	6	41	2	4306
890032	386	851113	1991	5	28	1	4218
890032	386	851113	1992	7	42	2	4830
890038	850319	850077	1991	3	26	1	4370
890038	850319	850077	1992	2	37	2	4102
890038	850319	850077	1993	1	48	3	5500
890039	360	830385	1991	7	30	1	4117
890043	83	1664	1991	12	35	1	3305
890045	860043	870217	1991	5	28	1	3330
890047	860020	2428	1991	7	30	1	4838
890047	860020	2428	1992	7	42	2	4650
890047	860020	2428	1993	7	54	3	4848
890049	360	851035	1991	7	30	1	4897
890049	360	851035	1992	5	40	2	4617
890049	360	851035	1993	4	51	3	4315
890050	360	850995	1991	4	27	1	3595
890050	360	850995	1993	3	50	2	4455
890054	54	840113	1991	9	32	1	5715
890054	54	840113	1992	9	44	2	5449
890054	54	840113	1993	9	56	3	6708
890060	1101	830445	1991	6	29	1	5441
890060	1101	830445	1993	4	51	2	5581
890061	397	850882	1991	5	28	1	3610
890069	83	850849	1991	6	29	1	4152
890074	126	830469	1991	8	31	1	4005
890074	126	830469	1992	9	44	2	3382
890078	860035	870106	1991	5	28	1	5476
890078	860035	870106	1992	4	39	2	4746
890078	860035	870106	1993	3	50	3	4447
890080	860140	830126	1991	6	29	1	4706
890080	860140	830126	1992	8	43	2	4840
890081	860020	830215	1991	6	29	1	3426
890083	860020	840795	1991	6	29	1	3658
890083	860020	840795	1992	5	40	2	4694
890083	860020	840795	1993	5	52	3	5076
890089	1101	840362	1991	7	29	1	4528
890089	1101	840362	1992	9	43	2	4107
890089	1101	840362	1993	9	55	3	5976
890091	860140	841022	1991	6	28	1	3605
890094	486	239	1991	5	27	1	3646
890094	486	239	1992	4	38	2	4645
890099	860026	860678	1991	6	28	1	3350
890099	860026	860678	1992	5	39	2	4314
890100	860041	870221	1991	6	28	1	4116
890100	860041	870221	1992	5	39	2	4773
890100	860041	870221	1993	5	51	3	5088
890103	860026	870015	1991	5	27	1	4720
890103	860026	870015	1992	7	41	2	4750
890103	860026	870015	1993	11	57	3	5649
890107	486	820307	1991	6	28	1	4841
890107	486	820307	1992	8	42	2	3610
890110	1131	2954	1991	5	27	1	3425
890110	1131	2954	1992	4	38	2	3210
890112	386	2401	1991	4	26	1	5170
890112	386	2401	1992	7	41	2	5030
890112	386	2401	1993	9	55	3	6545
890113	486	830476	1991	6	28	1	4472
890113	486	830476	1992	7	41	2	3839
890114	397	840232	1991	6	28	1	3792
890114	397	840232	1992	12	46	2	4132
890114	397	840232	1994	2	60	3	4690
890118	860140	850878	1992	2	36	1	5129
890118	860140	850878	1993	6	52	2	6322
890118	860140	850878	1994	7	65	3	5300
890121	397	840854	1991	8	30	1	3098
890121	397	840854	1992	11	45	2	3347
890127	860071	860034	1991	7	29	1	3823
890127	860071	860034	1993	2	48	2	4812
890127	860071	860034	1994	1	59	3	4102
890137	386	851173	1991	8	30	1	4692
890137	386	851173	1992	7	41	2	4940
890137	386	851173	1993	6	52	3	5923
890140	360	840144	1991	7	29	1	3345
890140	360	840144	1992	6	40	2	3159
890140	360	840144	1993	6	52	3	2076
890141	860026	870024	1991	6	28	1	4874
890141	860026	870024	1992	5	39	2	4695
890143	840126	840895	1991	4	26	1	4412
890143	840126	840895	1992	5	39	2	4965
890144	860054	850072	1991	6	28	1	5141
890144	860054	850072	1992	7	41	2	5442
890144	860054	850072	1993	9	55	3	5399
890145	860043	870237	1991	7	29	1	4674
890145	860043	870237	1992	9	43	2	4824
890145	860043	870237	1993	9	55	3	4634
890149	386	850903	1991	8	30	1	4200
890149	386	850903	1992	10	44	2	4268
890149	386	850903	1993	9	55	3	4675
890150	860020	860224	1991	6	28	1	4587
890150	860020	860224	1992	7	41	2	2730
890155	360	851070	1991	6	28	1	2230
890174	1131	830241	1991	7	28	1	4973
890174	1131	830241	1992	7	40	2	4392
890174	1131	830241	1993	6	51	3	5397
890182	850319	830166	1991	7	28	1	3992
890182	850319	830166	1992	6	39	2	5064
890183	397	850206	1991	6	27	1	5633
890183	397	850206	1992	8	41	2	4237
890183	397	850206	1993	7	52	3	5207
890185	850319	1726	1991	6	27	1	4918
890185	850319	1726	1992	6	39	2	4601
890185	850319	1726	1993	5	50	3	4835
890186	1131	850163	1991	7	28	1	3793
890186	1131	850163	1992	6	39	2	3634
890188	1101	850701	1991	5	26	1	3454
890199	860020	860266	1991	9	30	1	3561
890202	386	840026	1991	8	29	1	4104
890202	386	840026	1992	10	43	2	4064
890202	386	840026	1993	10	55	3	6071
890203	860071	860065	1991	8	29	1	4445
890203	860071	860065	1992	9	42	2	3558
890203	860071	860065	1993	8	53	3	4945
890210	486	830424	1991	6	27	1	3550
890216	860026	870214	1991	5	26	1	5078
890216	860026	870214	1992	4	37	2	6009
890216	860026	870214	1993	2	47	3	6628
890223	860035	870248	1991	8	29	1	4470
890229	860043	870315	1991	6	27	1	4178
890229	860043	870315	1992	7	40	2	3770
890229	860043	870315	1993	6	51	3	5166
890230	860041	870138	1991	7	28	1	4757
890230	860041	870138	1992	10	43	2	5578
890230	860041	870138	1993	10	55	3	5858
890233	860140	860125	1991	7	28	1	3698
890233	860140	860125	1992	8	41	2	3975
890235	860035	870410	1991	7	28	1	5094
890235	860035	870410	1992	8	41	2	4554
890235	860035	870410	1994	6	63	3	5008
890236	860026	870135	1991	6	27	1	4755
890236	860026	870135	1992	6	39	2	4822
890236	860026	870135	1993	5	50	3	6261
890242	860043	870166	1991	6	27	1	4987
890242	860043	870166	1992	6	39	2	5376
890242	860043	870166	1993	7	52	3	5227
890246	860043	870290	1991	5	26	1	4986
890246	860043	870290	1992	4	37	2	4734
890248	860026	870077	1991	7	28	1	4709
890248	860026	870077	1992	11	44	2	5278
890252	1101	840940	1991	8	28	1	4669
890255	860061	861239	1991	6	26	1	3942
890256	860035	870268	1991	6	26	1	4832
890258	860071	851044	1991	6	26	1	4662
890258	860071	851044	1992	5	37	2	4640
890258	860071	851044	1993	4	48	3	3741
890261	860061	861272	1991	6	26	1	4221
890261	860061	861272	1992	7	39	2	3996
890261	860061	861272	1993	6	50	3	6219
890262	860041	870265	1991	11	31	1	6288
890262	860041	870265	1992	9	41	2	5475
890263	1131	841089	1991	6	26	1	3862
890263	1131	841089	1992	4	36	2	4756
890265	860041	870340	1991	8	28	1	3412
890265	860041	870340	1992	11	43	2	4098
890265	860041	870340	1993	6	50	3	3576
890278	83	2205	1991	7	27	1	4098
890278	83	2205	1992	6	38	2	4256
890279	386	841132	1991	7	27	1	3676
890279	386	841132	1992	8	40	2	4065
890280	860035	870485	1991	5	25	1	4812
890280	860035	870485	1992	4	36	2	5134
890280	860035	870485	1993	3	47	3	6053
890284	860140	850204	1991	8	28	1	4273
890284	860140	850204	1992	7	39	2	5085
890284	860140	850204	1993	6	50	3	4884
890294	860061	851042	1991	7	27	1	3502
890294	860061	851042	1992	9	41	2	4245
890297	860041	870277	1991	1	21	1	5910
890297	860041	870277	1992	1	33	2	4760
890301	1131	830157	1991	5	25	1	3883
890301	1131	830157	1992	5	37	2	4426
890307	860071	830680	1991	6	26	1	3585
890307	860071	830680	1992	8	40	2	3262
890307	860071	830680	1993	8	52	3	3785
890319	360	860955	1991	7	27	1	3895
890319	360	860955	1992	10	42	2	3752
890319	360	860955	1993	9	53	3	4092
890323	860026	870534	1991	11	31	1	3956
890323	860026	870534	1992	12	44	2	4007
890323	860026	870534	1993	11	55	3	4644
890326	386	841099	1991	6	26	1	2539
890326	386	841099	1992	6	38	2	4160
890326	386	841099	1993	5	49	3	3169
890329	860043	870326	1991	6	26	1	5130
890330	860026	870087	1991	6	26	1	4748
890330	860026	870087	1992	8	40	2	4957
890330	860026	870087	1994	7	63	3	5610
890332	860035	870258	1991	8	28	1	3804
890335	860061	860103	1991	5	24	1	4447
890337	386	870065	1991	6	25	1	4281
890337	386	870065	1992	10	41	2	4174
890337	386	870065	1993	9	52	3	3850
890338	860041	870593	1991	5	24	1	4967
890338	860041	870593	1992	6	37	2	4452
890347	360	850108	1991	7	26	1	4434
890355	1101	841162	1991	6	25	1	3545
890355	1101	841162	1992	5	36	2	3835
890359	860026	870524	1991	2	21	1	3738
890362	860026	870581	1991	8	27	1	5170
890362	860026	870581	1992	8	39	2	4208
890362	860026	870581	1993	8	51	3	3871
890376	850319	840423	1991	7	26	1	4066
890376	850319	840423	1992	7	38	2	4590
890377	860035	870129	1991	6	25	1	4381
890381	860054	870154	1991	6	25	1	4553
890381	860054	870154	1992	12	43	2	3816
890381	860054	870154	1994	3	58	3	4634
890385	860026	870637	1991	8	27	1	4905
890385	860026	870637	1992	11	42	2	5062
890385	860026	870637	1993	11	54	3	6170
890391	860140	870181	1992	6	37	1	5645
890397	860020	851171	1991	6	25	1	3585
890425	860041	870464	1991	9	27	1	5089
890425	860041	870464	1992	7	37	2	4587
890425	860041	870464	1993	6	48	3	5166
890427	860061	870045	1991	8	26	1	3852
890431	860061	861128	1991	8	26	1	3843
890431	860061	861128	1992	7	37	2	4656
890431	860061	861128	1993	7	49	3	5589
890437	860026	870343	1991	10	28	1	4668
890437	860026	870343	1992	9	39	2	5068
890452	3481	850346	1991	8	26	1	3987
890452	3481	850346	1993	4	46	2	6597
890452	3481	850346	1994	5	59	3	3491
890453	860041	870143	1991	10	28	1	3024
890455	860026	870476	1991	9	27	1	4015
890455	860026	870476	1992	11	41	2	2984
890456	36	860143	1991	6	24	1	4903
890456	36	860143	1992	7	37	2	6035
890456	36	860143	1993	11	53	3	5228
890461	83	850013	1991	10	28	1	5526
890461	83	850013	1992	9	39	2	4532
890461	83	850013	1993	8	50	3	4717
890465	3634	860521	1991	9	27	1	4330
890465	3634	860521	1992	7	37	2	3924
890465	3634	860521	1993	6	48	3	3669
890466	3634	850145	1991	8	26	1	4680
890466	3634	850145	1992	8	38	2	4798
890466	3634	850145	1993	8	50	3	5273
890468	860035	870400	1992	2	32	1	4780
890468	860035	870400	1993	2	44	2	5076
890468	860035	870400	1994	4	58	3	5454
890469	860035	870570	1991	11	29	1	4191
890480	3634	860001	1991	10	28	1	5756
890486	3634	851147	1991	8	26	1	4315
890486	3634	851147	1992	10	40	2	4182
890486	3634	851147	1993	9	51	3	4202
890489	36	840567	1991	9	27	1	4339
890500	860041	870492	1991	12	29	1	2665
890500	860041	870492	1992	11	40	2	3747
890500	860041	870492	1993	10	51	3	3675
890502	860026	870120	1991	12	29	1	5010
890502	860026	870120	1992	11	40	2	5550
890507	860026	870591	1991	8	25	1	6212
890507	860026	870591	1992	8	37	2	5522
890507	860026	870591	1993	7	48	3	6694
890523	860061	861279	1991	8	25	1	4091
890524	860020	850489	1991	10	27	1	4152
890524	860020	850489	1992	9	38	2	3904
890524	860020	850489	1993	8	49	3	5565
890525	3481	840194	1991	9	26	1	4218
890528	3481	820051	1991	9	26	1	4270
890528	3481	820051	1992	7	36	2	4276
890528	3481	820051	1993	6	47	3	4846
890532	3481	850343	1991	11	28	1	4138
890532	3481	850343	1992	11	40	2	4983
890543	36	841181	1991	8	25	1	4065
890543	36	841181	1992	7	36	2	4574
890547	3481	860327	1991	9	26	1	3730
890547	3481	860327	1992	11	40	2	5104
890550	3697	860083	1991	10	27	1	3854
890550	3697	860083	1992	9	38	2	4360
890550	3697	860083	1993	8	49	3	4488
890551	36	851177	1991	9	26	1	5006
890551	36	851177	1992	8	37	2	4720
890558	860054	851129	1991	9	26	1	5025
890558	860054	851129	1992	9	38	2	6105
890558	860054	851129	1993	8	49	3	6261
890563	3634	851083	1991	11	28	1	4587
890563	3634	851083	1992	10	39	2	6178
890564	3634	851093	1991	12	29	1	4437
890564	3634	851093	1993	1	42	2	5059
890565	36	830057	1991	10	27	1	4454
890565	36	830057	1992	8	37	2	4062
890567	3481	840580	1991	11	28	1	5956
890567	3481	840580	1992	12	41	2	4375
890567	3481	840580	1993	10	51	3	3135
890570	36	841066	1991	12	29	1	5507
890570	36	841066	1992	7	36	2	5348
890570	36	841066	1993	2	43	3	6040
890580	860043	870675	1991	10	27	1	4514
890580	860043	870675	1992	9	38	2	4172
890580	860043	870675	1993	8	49	3	6185
890583	860061	851036	1991	9	25	1	3885
890583	860061	851036	1992	11	39	2	4564
890583	860061	851036	1993	11	51	3	4552
890584	860054	840270	1991	8	24	1	5330
890584	860054	840270	1992	7	35	2	4816
890584	860054	840270	1993	10	50	3	5445
890594	3634	850575	1991	10	26	1	5197
890594	3634	850575	1993	1	41	2	3925
890596	3481	1717	1991	9	25	1	4840
890596	3481	1717	1992	10	38	2	4941
890606	860061	860067	1991	9	25	1	3900
890606	860061	860067	1992	10	38	2	2928
890616	860054	820351	1991	12	28	1	4200
890616	860054	820351	1993	1	41	2	5217
890616	860054	820351	1993	12	52	3	4695
890618	3634	861221	1992	1	29	1	5982
890618	3634	861221	1993	3	43	2	6510
890620	3481	850048	1991	12	28	1	5578
890620	3481	850048	1993	3	43	2	7168
890620	3481	850048	1994	3	55	3	7370
890627	3697	850031	1991	9	25	1	5601
890627	3697	850031	1992	9	37	2	4834
890627	3697	850031	1993	8	48	3	7865
890628	3634	830105	1991	12	28	1	2723
890645	3697	1772	1991	12	28	1	4649
890645	3697	1772	1992	12	40	2	5185
890647	3697	840363	1991	11	27	1	3590
890647	3697	840363	1992	10	38	2	4293
890648	3481	830020	1992	2	30	1	4058
890648	3481	830020	1993	1	41	2	4493
890648	3481	830020	1993	12	52	3	5560
890655	36	830022	1991	12	28	1	3956
890655	36	830022	1992	12	40	2	4938
890655	36	830022	1993	11	51	3	5624
890656	3634	850999	1992	1	29	1	5396
890656	3634	850999	1993	2	42	2	4029
890656	3634	850999	1994	1	53	3	4350
890657	360	870402	1991	12	28	1	4225
890657	360	870402	1992	11	39	2	3346
890657	360	870402	1993	9	49	3	2900
890663	3438	850813	1991	12	28	1	3992
890663	3438	850813	1992	12	40	2	4098
890663	3438	850813	1994	1	53	3	6362
890665	3481	850102	1992	2	29	1	3315
890665	3481	850102	1993	1	40	2	5116
890666	3697	860314	1992	2	29	1	4786
890666	3697	860314	1993	1	40	2	5965
890666	3697	860314	1994	4	55	3	6453
890668	3697	840460	1992	1	28	1	4786
890668	3697	840460	1992	12	39	2	4402
890668	3697	840460	1993	11	50	3	5522
890671	36	820414	1992	1	28	1	5639
890671	36	820414	1992	12	39	2	4559
890671	36	820414	1994	2	53	3	5975
890675	3481	830240	1991	12	27	1	4490
890675	3481	830240	1993	1	40	2	5592
890675	3481	830240	1994	2	53	3	6236
890676	3481	861180	1991	12	27	1	3797
890676	3481	861180	1992	12	39	2	5139
890682	3697	850236	1992	9	36	1	4305
890682	3697	850236	1993	8	47	2	5000
890682	3697	850236	1994	7	58	3	5351
890683	860043	870522	1991	12	27	1	4772
890683	860043	870522	1993	4	43	2	5571
890683	860043	870522	1994	6	57	3	5902
890684	860043	870715	1992	1	28	1	5900
890684	860043	870715	1993	2	41	2	5790
890684	860043	870715	1994	1	52	3	7427
890689	3634	2291	1991	12	27	1	5249
890689	3634	2291	1993	2	41	2	6948
890689	3634	2291	1994	4	55	3	6856
890691	36	820234	1992	1	28	1	4485
890691	36	820234	1993	1	40	2	3921
890691	36	820234	1993	12	51	3	4815
890698	3634	830010	1992	1	28	1	4782
890698	3634	830010	1993	1	40	2	4833
890700	3481	840573	1991	11	26	1	5345
890700	3481	840573	1993	1	40	2	5973
890700	3481	840573	1994	3	54	3	6880
890702	3438	2403	1991	11	26	1	6226
890702	3438	2403	1993	4	43	2	6382
890705	3481	1731	1992	1	28	1	5130
890705	3481	1731	1993	3	42	2	5729
890705	3481	1731	1994	3	54	3	7269
890706	3481	850524	1992	2	29	1	5142
890706	3481	850524	1993	1	40	2	5758
890706	3481	850524	1994	2	53	3	6545
890711	860035	870543	1992	1	28	1	6282
890711	860035	870543	1993	2	41	2	5514
890711	860035	870543	1994	1	52	3	6796
890713	3634	840104	1991	12	27	1	5740
890719	860061	840265	1992	7	34	1	4388
890719	860061	840265	1993	6	45	2	5116
890719	860061	840265	1994	4	55	3	5490
890721	860041	870544	1992	3	30	1	4830
890721	860041	870544	1993	3	42	2	6119
890721	860041	870544	1994	1	52	3	5765
890722	36	851083	1991	12	27	1	4020
890722	36	851083	1992	11	38	2	4050
890722	36	851083	1993	10	49	3	3665
890724	860054	840541	1992	3	30	1	3658
890724	860054	840541	1993	2	41	2	4335
890726	360	870658	1991	12	27	1	4680
890726	360	870658	1992	11	38	2	4388
890726	360	870658	1993	9	48	3	4974
890737	860081	850137	1991	12	27	1	5717
890737	860081	850137	1992	11	38	2	5975
890737	860081	850137	1993	11	50	3	6880
890740	860020	861291	1992	4	31	1	5375
890740	860020	861291	1993	8	47	2	4735
890745	860020	820205	1992	1	28	1	2682
890745	860020	820205	1992	11	38	2	4148
890745	860020	820205	1993	9	48	3	3459
890748	860081	3129	1992	4	30	1	4055
890748	860081	3129	1993	4	42	2	5386
890750	860061	850449	1991	12	26	1	3330
890750	860061	850449	1992	11	37	2	3221
890750	860061	850449	1993	10	48	3	2822
890752	860020	850864	1992	1	27	1	4695
890752	860020	850864	1992	12	38	2	5311
890752	860020	850864	1993	12	50	3	6451
890755	860061	820123	1992	3	29	1	4207
890757	860061	820214	1992	5	31	1	4858
890758	860026	870403	1991	12	26	1	4630
890758	860026	870403	1993	1	39	2	4477
890758	860026	870403	1994	3	53	3	5614
890760	860061	860780	1992	1	27	1	5566
890764	860081	850403	1992	1	27	1	2982
890764	860081	850403	1993	1	39	2	4186
890764	860081	850403	1993	12	50	3	3500
890770	860054	820188	1991	12	26	1	3945
890771	860054	861237	1991	12	26	1	6040
890771	860054	861237	1993	2	40	2	6017
890772	860020	3331	1992	3	29	1	5547
890772	860020	3331	1993	2	40	2	6926
890772	860020	3331	1994	1	51	3	6497
890779	83	820382	1991	12	26	1	4989
890779	83	820382	1993	1	39	2	3350
